f1,auc,precision,recall,accuracy,dataset,WL,n,id
0.03404636577444283,0.5331889021766447,0.0182956186807896,0.2447665056360709,0.803082191780822,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,5,2
0.03455053274025033,0.5449285953738098,0.018461198319699317,0.2689210950080515,0.7869178082191781,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,5,3
0.06251669783596046,0.5888419994824377,0.037475976937860346,0.18840579710144928,0.9198858447488584,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,5,4
0.03303737352880447,0.5334570440819203,0.01765030336458908,0.2576489533011272,0.7906196906018064,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,2,0
0.05185377236193933,0.5589026964657414,0.03090234857849197,0.1610305958132045,0.9182464454976303,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,2,1
0.03006153535761122,0.5117269123190943,0.016035299182092122,0.2399355877616748,0.7850532057587409,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,2,2
0.0274758594952652,0.4669151687345906,0.013939838591342629,0.9484702093397746,0.06787087543592954,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,2,3
0.03292502145587891,0.5516855060161323,0.01730075434568711,0.3397745571658615,0.7229053026915855,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,2,4
0.08142052836725855,0.658977115490436,0.047035276457343005,0.3027375201288245,0.9047169811320754,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,3,0
0.05710424058117925,0.5949731852272961,0.031898829747074364,0.2721417069243156,0.8746406109613657,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,3,1
0.034661705669245084,0.5317357267059993,0.018452877397831528,0.285024154589372,0.778548966756514,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,3,2
0.030523759972251124,0.5270363140335419,0.016442451420029897,0.21256038647342995,0.8116576819407008,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,3,3
0.02836644591611479,0.5105224520096799,0.014686553517343846,0.4138486312399356,0.6045372866127583,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,3,4
0.10353664787288573,0.5949116694047994,0.07593984962406015,0.16264090177133655,0.9607142857142856,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,5,0
0.03242727706247018,0.5309647430701986,0.017234387672343875,0.2737520128824477,0.7721248876909255,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,5,1
0.04457067948437842,0.5661139376476063,0.025783619817997986,0.1642512077294686,0.9017744833782568,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,5,2
0.05586051017113335,0.5849172740574644,0.03104252646689395,0.2785829307568438,0.8686433063791554,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,5,3
0.02755058114507104,0.4911366044124342,0.013995369179315669,0.8760064412238325,0.1373989218328841,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,5,4
0.013807365956023231,0.4872794200394781,0.006967464702271332,0.7541528239202658,0.2779237552329206,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,2,0
0.0133784217411695,0.453439551484962,0.006739281806425942,0.9003322259136213,0.10993586888750334,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,2,1
0.013316227216421872,0.4458907906458375,0.006702741220745096,1.0,0.0067248597131914145,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,2,2
0.013316227216421872,0.4369388562660971,0.006702741220745096,1.0,0.0067248597131914145,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,2,3
0.013320599175630844,0.4487716161527916,0.00671106946590017,0.8803986710963455,0.12581277277990555,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,2,4
0.013636363636363636,0.4439418478736827,0.010362694300518135,0.019933554817275743,0.9804926285508808,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,3,0
0.013438699883918208,0.4192336966306451,0.006764805034273514,1.0,0.006787126932758001,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,3,1
0.014457831325301203,0.4128389021923753,0.008830022075055188,0.039867109634551486,0.963232650125854,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,3,2
0.013688212927756654,0.4118114412154831,0.008875739644970414,0.029900332225913626,0.970851312477526,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,3,3
0.013438699883918208,0.4344465538749855,0.006764805034273514,1.0,0.006787126932758001,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,3,4
0.014987510407993341,0.4520344824955862,0.01,0.029900332225913626,0.973289681643712,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,5,0
0.016587677725118485,0.4364100689926333,0.01289134438305709,0.02325581395348837,0.9812598780763152,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,5,1
0.015831134564643797,0.40523170659774577,0.01312910284463895,0.019933554817275743,0.9831564687288328,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,5,2
0.015915119363395226,0.4285488466650036,0.010843373493975905,0.029900332225913626,0.9748701738541432,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,5,3
0.014914243102162566,0.4265332415858419,0.009615384615384616,0.03322259136212625,0.9701738541431474,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,206,5,4
0.013706453455168476,0.4559416851726541,0.008275862068965517,0.039867109634551486,0.9615744037023852,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,2,0
0.013995801259622114,0.42836804317575017,0.008865248226950355,0.03322259136212625,0.9686498754004984,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,2,1
0.014120020171457387,0.4246393109216469,0.008323424494649227,0.04651162790697674,0.956501423994304,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,2,2
0.013305631685969413,0.4301443351660345,0.006697372227043144,1.0,0.006719473122107512,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,2,3
0.013828083288841431,0.4787759190798496,0.006970047633144056,0.8604651162790697,0.1780437878248487,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,2,4
0.01333687801852098,0.4276530089543674,0.0067132056114369825,1.0,0.006735358401355993,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,3,0
0.01333687801852098,0.4065597927200326,0.0067132056114369825,1.0,0.006735358401355993,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,3,1
0.01333687801852098,0.42311999049355137,0.0067132056114369825,1.0,0.006735358401355993,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,3,2
0.01333687801852098,0.4018051510718961,0.0067132056114369825,1.0,0.006735358401355993,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,3,3
0.013711177107330207,0.4724555050983403,0.0069133452754142405,0.8205980066445183,0.20748026227753244,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,3,4
0.013431503792949577,0.4301917239316032,0.006761158157191312,1.0,0.006783468104222821,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,5,0
0.0138217000691085,0.4364596809341965,0.008726003490401396,0.03322259136212625,0.9679469901168014,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,5,1
0.013431503792949577,0.4380935751750255,0.006761158157191312,1.0,0.006783468104222821,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,5,2
0.013431503792949577,0.4301903715567315,0.006761158157191312,1.0,0.006783468104222821,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,5,3
0.01407459535538353,0.44079366673831744,0.008928571428571428,0.03322259136212625,0.9685309973045824,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,106,5,4
0.013384916399857704,0.4184310327078752,0.006737548964745386,1.0,0.006759781538186051,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,2,0
0.013384916399857704,0.4200678676711431,0.006737548964745386,1.0,0.006759781538186051,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,2,1
0.01377554840158718,0.465945065743297,0.006939904450590897,0.9169435215946844,0.11543110394842868,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,2,2
0.013509407502629429,0.4436954751766413,0.006802560964127672,0.9601328903654484,0.05526457158205749,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,2,3
0.013384916399857704,0.43278865752655465,0.006737548964745386,1.0,0.006759781538186051,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,2,4
0.014171833480956597,0.4611076318375369,0.00966183574879227,0.026578073089701,0.9750872951920494,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,3,0
0.013540766349755116,0.4566153385428852,0.006819665788009964,0.9368770764119602,0.0803115766854687,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,3,1
0.014687882496940025,0.40644417200879696,0.011627906976744186,0.019933554817275743,0.9819813770256959,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,3,2
0.01520912547528517,0.4327958448364606,0.012295081967213116,0.019933554817275743,0.9826081117378458,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,3,3
0.013741411617738914,0.4751106078330448,0.006927331471441871,0.8405315614617941,0.18710269495926224,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,3,4
0.013320057528487665,0.4026604297138137,0.006704682140152359,1.0,0.006726806994097338,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,5,0
0.013768998570142457,0.4717701843595305,0.0069398104897904715,0.8637873754152824,0.17037532019155807,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,5,1
0.014051522248243565,0.4592113981634524,0.009183673469387756,0.029900332225913626,0.9718676912796526,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,5,2
0.014311270125223612,0.4395403073309477,0.015503875968992246,0.0132890365448505,0.9877269183650741,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,5,3
0.013320057528487665,0.3997719848788561,0.006704682140152359,1.0,0.006726806994097338,UCR_Anomaly_FullData/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt,219,5,4
0.3420814479638009,0.9268820716799734,0.23507462686567165,0.627906976744186,0.9838113476440724,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,2,0
0.2653846153846154,0.9213530167895972,0.16441620333598095,0.6877076411960132,0.974481161485704,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,2,1
0.3168316831683168,0.9325997804227054,0.2107574094401756,0.6378737541528239,0.9815623051572104,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,2,2
0.3063583815028901,0.9344880319500528,0.2157394843962008,0.5282392026578073,0.9839672218758352,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,2,3
0.3003048780487805,0.9262569742528828,0.19485657764589515,0.6544850498338871,0.9795582078916896,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,2,4
0.3546099290780142,0.9537825230150734,0.2418379685610641,0.6644518272425249,0.9836389787846098,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,3,0
0.3182640144665461,0.8855515367374804,0.2186335403726708,0.584717607973422,0.9830546565983459,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,3,1
0.3615447822514379,0.937384793081402,0.2401746724890829,0.7308970099667774,0.9825377562028048,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,3,2
0.34818481848184824,0.9393219193554392,0.23161361141602635,0.7009966777408638,0.9822455951096728,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,3,3
0.35837104072398185,0.9332733705463444,0.2462686567164179,0.6578073089700996,0.9840659834591874,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,3,4
0.3879472693032015,0.9337042807968678,0.2706964520367937,0.6843853820598007,0.9853240009031384,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,5,0
0.3535528596187175,0.9275790708474458,0.2391559202813599,0.6777408637873754,0.9831564687288328,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,5,1
0.2988691437802908,0.9186595199086692,0.19743863393810032,0.6146179401993356,0.9804018965906524,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,5,2
0.3258145363408521,0.9263412198564592,0.21763392857142846,0.6478405315614618,0.9817791826597426,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,5,3
0.4029380902413432,0.9408578360234879,0.294478527607362,0.6378737541528239,0.9871528561752088,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,206,5,4
0.2714600146735143,0.928166356277198,0.17419962335216574,0.6146179401993356,0.9777733011012624,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,2,0
0.31141345427059713,0.9314645828459128,0.20156555772994128,0.6843853820598007,0.979608738472558,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,2,1
0.31428571428571433,0.9348346076458752,0.2064650677789364,0.6578073089700996,0.9806607574536664,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,2,2
0.29909365558912393,0.9277312994244536,0.1935483870967742,0.6578073089700996,0.9792282209687528,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,2,3
0.2898550724637681,0.9232777127883579,0.18292682926829268,0.6976744186046512,0.9769674993284984,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,2,4
0.2621434078643023,0.9254416171447288,0.1706827309236948,0.5647840531561462,0.9785791028740264,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,3,0
0.32388663967611336,0.9399464320808572,0.21413276231263384,0.6644518272425249,0.9813098755483928,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,3,1
0.2563729060451566,0.9197724767207898,0.16417910447761194,0.584717607973422,0.9771465663891128,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,3,2
0.3394422310756972,0.9303373730756632,0.2232704402515724,0.7076411960132891,0.9814441758438536,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,3,3
0.3179142136248949,0.9329080342520236,0.21283783783783786,0.627906976744186,0.9818470767302356,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,3,4
0.3318544809228039,0.9309627339881694,0.22639225181598066,0.6212624584717608,0.983227530905446,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,5,0
0.3708609271523179,0.9410466256131174,0.25925925925925924,0.6511627906976745,0.9851876600957792,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,5,1
0.3922764227642277,0.9329214171058574,0.28257686676427524,0.6411960132890365,0.9866800311838736,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,5,2
0.3655352480417755,0.9400910868482372,0.24764150943396224,0.6976744186046512,0.9837621115937186,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,5,3
0.31007751937984496,0.923665222009665,0.20930232558139536,0.5980066445182725,0.9821583695289008,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,219,5,4
0.3037974683544304,0.9391251808459328,0.1957773512476008,0.6777408637873754,0.9791963332146671,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,2,0
0.2757715036112935,0.9193443325167406,0.1718494271685761,0.6976744186046512,0.9754583481666074,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,2,1
0.22222222222222213,0.9161323613996992,0.13852459016393442,0.5614617940199336,0.9736783552865788,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,2,2
0.2428748451053284,0.9369959969616468,0.14927646610814926,0.6511627906976745,0.9728106087575648,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,2,3
0.2603953646898432,0.9270848844911604,0.16380789022298456,0.6345514950166113,0.9758588465646136,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,2,4
0.3142639206712433,0.934690831923914,0.20396039603960395,0.6843853820598007,0.9799500423747712,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,3,0
0.30093457943925234,0.9333760864925699,0.2093628088426528,0.5348837209302325,0.9833177215754494,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,3,1
0.28695652173913044,0.9267191853695576,0.1835032437442076,0.6578073089700996,0.9780543289174362,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,3,2
0.2784256559766764,0.9375968482512246,0.17833800186741364,0.6345514950166113,0.9779205138498596,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,3,3
0.3006872852233677,0.9350961837919376,0.20278099652375434,0.5813953488372093,0.9818457558321066,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,3,4
0.35262689225289395,0.9325556376413712,0.2408759124087592,0.6578073089700996,0.983670260557053,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,5,0
0.3163353500432152,0.9266843021358732,0.213785046728972,0.6079734219269103,0.9822327044025158,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,5,1
0.3202562049639712,0.9219334843435184,0.2109704641350211,0.6644518272425249,0.9809299191374664,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,5,2
0.3311258278145695,0.9272461387631284,0.2314814814814815,0.5813953488372093,0.984119496855346,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,5,3
0.3066566940912491,0.9181276760587348,0.19787644787644787,0.6810631229235881,0.979177897574124,UCR_Anomaly_FullData/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt,106,5,4
0.08425720620842572,0.5753543233620163,0.076,0.0945273631840796,0.9512166312308056,UCR_Anomaly_FullData/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt,83,2,0
0.10150375939849623,0.5484097961493201,0.08157099697885196,0.13432835820895522,0.9435388613276636,UCR_Anomaly_FullData/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt,83,2,1
0.1,0.5812377916828442,0.08361204013377926,0.12437810945273632,0.9468462083628632,UCR_Anomaly_FullData/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt,83,2,2
0.10612244897959182,0.5752405546375804,0.08996539792387544,0.12935323383084574,0.9482636428065202,UCR_Anomaly_FullData/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt,83,2,3
