f1,auc,precision,recall,accuracy,dataset,WL,n,id
0.8,0.9993597951344432,0.6666666666666666,1.0,0.9987228607918264,A1Benchmark/real_27.csv,29,3,1
0.8,0.9993597951344432,0.6666666666666666,1.0,0.9987228607918264,A1Benchmark/real_27.csv,29,3,2
0.6666666666666666,0.9980793854033292,1.0,0.5,0.9987228607918264,A1Benchmark/real_27.csv,29,3,3
0.8,0.9993597951344432,0.6666666666666666,1.0,0.9987228607918264,A1Benchmark/real_27.csv,29,3,4
0.6666666666666666,0.998800959232614,0.5,1.0,0.9976076555023924,A1Benchmark/real_27.csv,19,2,0
0.6666666666666666,0.9982014388489208,1.0,0.5,0.998803827751196,A1Benchmark/real_27.csv,19,2,1
0.6666666666666666,0.9976019184652278,1.0,0.5,0.9988038277511959,A1Benchmark/real_27.csv,19,2,2
0.6666666666666666,0.9976019184652278,1.0,0.5,0.998803827751196,A1Benchmark/real_27.csv,19,2,3
0.6666666666666666,0.9976019184652278,1.0,0.5,0.9988038277511959,A1Benchmark/real_27.csv,19,2,4
0.6666666666666666,0.9970691676436108,1.0,0.5,0.9988304093567252,A1Benchmark/real_27.csv,19,3,0
0.6666666666666666,0.9935521688159435,1.0,0.5,0.9988304093567252,A1Benchmark/real_27.csv,19,3,1
0.6666666666666666,0.9941383352872216,1.0,0.5,0.9988304093567252,A1Benchmark/real_27.csv,19,3,2
0.6666666666666666,0.9906213364595544,1.0,0.5,0.9988304093567252,A1Benchmark/real_27.csv,19,3,3
0.6666666666666666,0.9917936694021102,1.0,0.5,0.9988304093567252,A1Benchmark/real_27.csv,19,3,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,19,5,0
0.6666666666666666,0.9976553341148886,1.0,0.5,0.9988304093567252,A1Benchmark/real_27.csv,19,5,1
0.6666666666666666,0.9988276670574444,0.5,1.0,0.9976608187134502,A1Benchmark/real_27.csv,19,5,2
0.6666666666666666,0.9988276670574444,0.5,1.0,0.9976608187134502,A1Benchmark/real_27.csv,19,5,3
0.6666666666666666,0.996483001172333,1.0,0.5,0.9988304093567252,A1Benchmark/real_27.csv,19,5,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,2,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,2,1
0.6666666666666666,0.998800959232614,0.5,1.0,0.9976076555023924,A1Benchmark/real_27.csv,11,2,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,2,3
0.6666666666666666,0.998800959232614,0.5,1.0,0.9976076555023924,A1Benchmark/real_27.csv,11,2,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,3,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,3,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,3,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,3,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,3,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,5,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,5,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,5,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,5,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_27.csv,11,5,4
0.5482625482625483,0.8787343635025754,0.398876404494382,0.8765432098765432,0.8600478468899522,A1Benchmark/real_28.csv,19,2,0
0.5677966101694915,0.8908020603384843,0.43225806451612897,0.8271604938271605,0.8779904306220095,A1Benchmark/real_28.csv,19,2,1
0.6244343891402715,0.915002861581228,0.4928571428571429,0.8518518518518519,0.9007177033492823,A1Benchmark/real_28.csv,19,2,2
0.6255924170616113,0.9182895920202764,0.5076923076923077,0.8148148148148148,0.9055023923444976,A1Benchmark/real_28.csv,19,2,3
0.6133333333333334,0.91264818902788,0.4791666666666667,0.8518518518518519,0.895933014354067,A1Benchmark/real_28.csv,19,2,4
0.5849802371541502,0.8890802947650492,0.4302325581395349,0.9135802469135802,0.8771929824561403,A1Benchmark/real_28.csv,19,3,0
0.6515837104072397,0.9208855711870354,0.5142857142857142,0.8888888888888888,0.9099415204678364,A1Benchmark/real_28.csv,19,3,1
0.6127659574468085,0.9031645771525184,0.4675324675324675,0.8888888888888888,0.8935672514619883,A1Benchmark/real_28.csv,19,3,2
0.5393258426966292,0.85575972182346,0.3870967741935484,0.8888888888888888,0.8561403508771931,A1Benchmark/real_28.csv,19,3,3
0.6347826086956522,0.9162599291798258,0.4899328859060403,0.9012345679012346,0.9017543859649124,A1Benchmark/real_28.csv,19,3,4
0.6575342465753423,0.9223211152582385,0.5217391304347826,0.8888888888888888,0.912280701754386,A1Benchmark/real_28.csv,19,5,0
0.6203703703703703,0.9030529237247584,0.4962962962962963,0.8271604938271605,0.9040935672514621,A1Benchmark/real_28.csv,19,5,1
0.6575342465753423,0.9244584808753628,0.5217391304347826,0.8888888888888888,0.912280701754386,A1Benchmark/real_28.csv,19,5,2
0.6325581395348838,0.9122244552907774,0.5074626865671642,0.8395061728395061,0.9076023391812864,A1Benchmark/real_28.csv,19,5,3
0.6575342465753423,0.9224806201550388,0.5217391304347826,0.8888888888888888,0.912280701754386,A1Benchmark/real_28.csv,19,5,4
0.7448979591836735,0.9473915319788552,0.6347826086956522,0.9012345679012346,0.9384236453201972,A1Benchmark/real_28.csv,29,2,0
0.6820276497695852,0.934505412845586,0.5441176470588235,0.9135802469135802,0.9150246305418721,A1Benchmark/real_28.csv,29,2,1
0.7005076142131981,0.9329516474979312,0.5948275862068966,0.8518518518518519,0.9273399014778324,A1Benchmark/real_28.csv,29,2,2
0.6371681415929203,0.9064025265575651,0.496551724137931,0.8888888888888888,0.8990147783251231,A1Benchmark/real_28.csv,29,2,3
0.6086956521739131,0.8960159429835673,0.4697986577181208,0.8641975308641975,0.8891625615763546,A1Benchmark/real_28.csv,29,2,4
0.699029126213592,0.9295487320178678,0.5760000000000001,0.8888888888888888,0.9208173690932312,A1Benchmark/real_28.csv,29,3,0
0.7659574468085105,0.9525166191832858,0.6728971962616822,0.8888888888888888,0.9438058748403576,A1Benchmark/real_28.csv,29,3,1
0.7282051282051283,0.9465899897998662,0.6228070175438597,0.8765432098765432,0.9323116219667944,A1Benchmark/real_28.csv,29,3,2
0.7849462365591398,0.9546797509760472,0.6952380952380952,0.9012345679012346,0.9489144316730524,A1Benchmark/real_28.csv,29,3,3
0.7419354838709677,0.9483486335338188,0.6571428571428571,0.8518518518518519,0.9386973180076628,A1Benchmark/real_28.csv,29,3,4
0.4709897610921501,0.8386005052671719,0.32547169811320753,0.8518518518518519,0.8193473193473193,A1Benchmark/real_28.csv,11,2,0
0.5798319327731093,0.8952921175143398,0.4394904458598726,0.8518518518518519,0.8834498834498834,A1Benchmark/real_28.csv,11,2,1
0.4857142857142857,0.8480702925147371,0.3417085427135678,0.8395061728395061,0.8321678321678322,A1Benchmark/real_28.csv,11,2,2
0.4964028776978417,0.8525827414716304,0.350253807106599,0.8518518518518519,0.8368298368298368,A1Benchmark/real_28.csv,11,2,3
0.4942965779467681,0.8564119675230786,0.35714285714285715,0.8024691358024691,0.8449883449883449,A1Benchmark/real_28.csv,11,2,4
0.523076923076923,0.8738579849690961,0.37988826815642457,0.8395061728395061,0.8554778554778555,A1Benchmark/real_28.csv,11,3,0
0.5258964143426295,0.8677248677248677,0.3882352941176471,0.8148148148148148,0.8613053613053613,A1Benchmark/real_28.csv,11,3,1
0.5982142857142858,0.9002653447097893,0.4685314685314685,0.8271604938271605,0.8951048951048951,A1Benchmark/real_28.csv,11,3,2
0.5625,0.8877766655544432,0.4405594405594406,0.7777777777777778,0.8857808857808858,A1Benchmark/real_28.csv,11,3,3
0.5955555555555555,0.906986351430796,0.4652777777777778,0.8271604938271605,0.8939393939393939,A1Benchmark/real_28.csv,11,3,4
0.5564516129032258,0.8666202044338245,0.4131736526946108,0.8518518518518519,0.8666666666666667,A1Benchmark/real_28.csv,11,5,0
0.5915492957746479,0.8982974910394266,0.4772727272727273,0.7777777777777778,0.8945454545454545,A1Benchmark/real_28.csv,11,5,1
0.6310679611650486,0.9174465684322316,0.52,0.8024691358024691,0.9078787878787878,A1Benchmark/real_28.csv,11,5,2
0.5999999999999999,0.9051672640382318,0.4748201438848921,0.8148148148148148,0.8933333333333333,A1Benchmark/real_28.csv,11,5,3
0.6666666666666666,0.9272866056020176,0.5528455284552846,0.8395061728395061,0.9175757575757576,A1Benchmark/real_28.csv,11,5,4
0.6666666666666666,0.7483935742971889,1.0,0.5,0.9964114832535884,A1Benchmark/real_29.csv,19,2,0
0.7272727272727272,0.7082329317269076,0.8,0.6666666666666666,0.9964114832535884,A1Benchmark/real_29.csv,19,2,1
0.7272727272727272,0.7335341365461847,0.8,0.6666666666666666,0.9964114832535884,A1Benchmark/real_29.csv,19,2,2
0.7272727272727272,0.6829317269076305,0.8,0.6666666666666666,0.9964114832535884,A1Benchmark/real_29.csv,19,2,3
0.6666666666666666,0.8271084337349397,1.0,0.5,0.9964114832535884,A1Benchmark/real_29.csv,19,2,4
0.8,0.9901845308205732,1.0,0.6666666666666666,0.9976608187134502,A1Benchmark/real_29.csv,19,3,0
0.8,0.9899882214369848,1.0,0.6666666666666666,0.9976608187134502,A1Benchmark/real_29.csv,19,3,1
0.7272727272727272,0.9882214369846878,0.8,0.6666666666666666,0.9964912280701754,A1Benchmark/real_29.csv,19,3,2
0.7272727272727272,0.9854731056144485,0.8,0.6666666666666666,0.9964912280701754,A1Benchmark/real_29.csv,19,3,3
0.7272727272727272,0.9882214369846878,0.8,0.6666666666666666,0.9964912280701754,A1Benchmark/real_29.csv,19,3,4
0.8,0.9878288182175108,1.0,0.6666666666666666,0.9976608187134502,A1Benchmark/real_29.csv,19,5,0
0.8,0.9870435806831566,1.0,0.6666666666666666,0.9976608187134502,A1Benchmark/real_29.csv,19,5,1
0.8,0.9907734589713388,1.0,0.6666666666666666,0.9976608187134502,A1Benchmark/real_29.csv,19,5,2
0.8,0.9874361994503336,1.0,0.6666666666666666,0.9976608187134502,A1Benchmark/real_29.csv,19,5,3
0.8,0.9899882214369848,1.0,0.6666666666666666,0.9976608187134502,A1Benchmark/real_29.csv,19,5,4
0.6666666666666666,0.9884585289514868,0.6666666666666666,0.6666666666666666,0.9953379953379954,A1Benchmark/real_29.csv,11,2,0
0.8,0.9910015649452272,1.0,0.6666666666666666,0.9976689976689976,A1Benchmark/real_29.csv,11,2,1
0.8,0.995109546165884,1.0,0.6666666666666666,0.9976689976689976,A1Benchmark/real_29.csv,11,2,2
0.5454545454545454,0.9751564945226916,0.6,0.5,0.9941724941724942,A1Benchmark/real_29.csv,11,2,3
0.7272727272727272,0.9904147104851332,0.8,0.6666666666666666,0.9965034965034965,A1Benchmark/real_29.csv,11,2,4
0.6666666666666666,0.7382629107981221,1.0,0.5,0.9965034965034965,A1Benchmark/real_29.csv,11,3,0
0.5,0.8656103286384976,1.0,0.3333333333333333,0.9953379953379954,A1Benchmark/real_29.csv,11,3,1
0.6666666666666666,0.7441314553990611,1.0,0.5,0.9965034965034965,A1Benchmark/real_29.csv,11,3,2
0.7272727272727272,0.7830594679186229,0.8,0.6666666666666666,0.9965034965034965,A1Benchmark/real_29.csv,11,3,3
0.6666666666666666,0.7505868544600939,1.0,0.5,0.9965034965034965,A1Benchmark/real_29.csv,11,3,4
0.6666666666666666,0.7844932844932845,0.6666666666666666,0.6666666666666666,0.9951515151515152,A1Benchmark/real_29.csv,11,5,0
0.6666666666666666,0.7446072446072446,1.0,0.5,0.9963636363636365,A1Benchmark/real_29.csv,11,5,1
0.6666666666666666,0.7521367521367521,0.6666666666666666,0.6666666666666666,0.9951515151515152,A1Benchmark/real_29.csv,11,5,2
0.6666666666666666,0.7374847374847374,0.6666666666666666,0.6666666666666666,0.9951515151515152,A1Benchmark/real_29.csv,11,5,3
0.6666666666666666,0.7411477411477412,1.0,0.5,0.9963636363636365,A1Benchmark/real_29.csv,11,5,4
0.6666666666666666,0.9754196642685852,1.0,0.5,0.9964285714285714,A1Benchmark/real_29.csv,14,2,0
0.6666666666666666,0.9404476418864908,1.0,0.5,0.9964285714285714,A1Benchmark/real_29.csv,14,2,1
0.6666666666666666,0.9092725819344524,1.0,0.5,0.9964285714285714,A1Benchmark/real_29.csv,14,2,2
0.6666666666666666,0.9594324540367706,1.0,0.5,0.9964285714285714,A1Benchmark/real_29.csv,14,2,3
0.6666666666666666,0.9622302158273379,1.0,0.5,0.9964285714285714,A1Benchmark/real_29.csv,14,2,4
0.6666666666666666,0.9388489208633094,1.0,0.5,0.9964285714285714,A1Benchmark/real_29.csv,14,3,0
0.6666666666666666,0.9036770583533174,1.0,0.5,0.9964285714285714,A1Benchmark/real_29.csv,14,3,1
0.6666666666666666,0.9580335731414868,1.0,0.5,0.9964285714285714,A1Benchmark/real_29.csv,14,3,2
0.6666666666666666,0.9418465227817744,1.0,0.5,0.9964285714285714,A1Benchmark/real_29.csv,14,3,3
0.6666666666666666,0.9580335731414868,1.0,0.5,0.9964285714285714,A1Benchmark/real_29.csv,14,3,4
0.7272727272727272,0.9704236610711432,0.8,0.6666666666666666,0.9964285714285714,A1Benchmark/real_29.csv,14,5,0
0.5454545454545454,0.9540367705835332,0.6,0.5,0.9940476190476192,A1Benchmark/real_29.csv,14,5,1
0.6153846153846153,0.951039168665068,0.5714285714285714,0.6666666666666666,0.9940476190476192,A1Benchmark/real_29.csv,14,5,2
0.6,0.9528377298161468,0.75,0.5,0.9952380952380953,A1Benchmark/real_29.csv,14,5,3
0.7272727272727272,0.9556354916067148,0.8,0.6666666666666666,0.9964285714285714,A1Benchmark/real_29.csv,14,5,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,29,2,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,29,2,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,29,2,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,29,2,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,29,2,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,29,3,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,29,3,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,29,3,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,29,3,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,29,3,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,19,2,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,19,2,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,19,2,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,19,2,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,19,2,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,12,2,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,12,2,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,12,2,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,12,2,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,12,2,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,12,3,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,12,3,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,12,3,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,12,3,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_3.csv,12,3,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_30.csv,29,2,0
0.8,0.9976931949250288,1.0,0.6666666666666666,0.9988505747126436,A1Benchmark/real_30.csv,29,2,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_30.csv,29,2,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_30.csv,29,2,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_30.csv,29,2,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_30.csv,29,3,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_30.csv,29,3,1
0.8571428571428571,0.9996155324875048,0.75,1.0,0.9988505747126436,A1Benchmark/real_30.csv,29,3,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_30.csv,29,3,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_30.csv,29,3,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_30.csv,19,2,0
0.9333333333333332,0.9998352282089306,0.875,1.0,0.9988558352402744,A1Benchmark/real_30.csv,19,2,1
0.9333333333333332,0.9998352282089306,0.875,1.0,0.9988558352402744,A1Benchmark/real_30.csv,19,2,2
0.9333333333333332,0.9998352282089306,0.875,1.0,0.9988558352402744,A1Benchmark/real_30.csv,19,2,3
0.8571428571428571,0.99736365134289,0.8571428571428571,0.8571428571428571,0.9977116704805492,A1Benchmark/real_30.csv,19,2,4
0.6938775510204083,0.9618760575296108,0.68,0.7083333333333334,0.9815270935960592,A1Benchmark/real_31.csv,29,2,0
0.6938775510204083,0.9626692047377328,0.68,0.7083333333333334,0.9815270935960592,A1Benchmark/real_31.csv,29,2,1
0.6938775510204083,0.9615587986463622,0.68,0.7083333333333334,0.9815270935960592,A1Benchmark/real_31.csv,29,2,2
0.6938775510204083,0.9626163282571912,0.68,0.7083333333333334,0.9815270935960592,A1Benchmark/real_31.csv,29,2,3
0.6938775510204083,0.9563240270727579,0.68,0.7083333333333334,0.9815270935960592,A1Benchmark/real_31.csv,29,2,4
0.6938775510204083,0.9564668423364076,0.68,0.7083333333333334,0.9808429118773946,A1Benchmark/real_31.csv,29,3,0
0.6938775510204083,0.96810496267018,0.68,0.7083333333333334,0.9808429118773946,A1Benchmark/real_31.csv,29,3,1
0.6938775510204083,0.9571256038647344,0.68,0.7083333333333334,0.9808429118773946,A1Benchmark/real_31.csv,29,3,2
0.6938775510204083,0.9660737812911726,0.68,0.7083333333333334,0.9808429118773946,A1Benchmark/real_31.csv,29,3,3
0.6938775510204083,0.9628348704435659,0.68,0.7083333333333334,0.9808429118773946,A1Benchmark/real_31.csv,29,3,4
0.6938775510204083,0.9660314384151594,0.68,0.7083333333333334,0.9812030075187972,A1Benchmark/real_31.csv,57,2,0
0.68,0.9520887166236004,0.6538461538461539,0.7083333333333334,0.9799498746867168,A1Benchmark/real_31.csv,57,2,1
0.6938775510204083,0.9656546080964684,0.68,0.7083333333333334,0.9812030075187972,A1Benchmark/real_31.csv,57,2,2
0.6938775510204083,0.9657084409991388,0.68,0.7083333333333334,0.9812030075187972,A1Benchmark/real_31.csv,57,2,3
0.68,0.9663006029285098,0.6538461538461539,0.7083333333333334,0.9799498746867168,A1Benchmark/real_31.csv,57,2,4
0.6938775510204083,0.9558702791461412,0.68,0.7083333333333334,0.9820574162679426,A1Benchmark/real_31.csv,11,2,0
0.68,0.9574096880131364,0.6538461538461539,0.7083333333333334,0.9808612440191388,A1Benchmark/real_31.csv,11,2,1
0.6938775510204083,0.9574610016420362,0.68,0.7083333333333334,0.9820574162679426,A1Benchmark/real_31.csv,11,2,2
0.6818181818181818,0.9549979474548441,0.75,0.625,0.9832535885167464,A1Benchmark/real_31.csv,11,2,3
0.6808510638297872,0.9573583743842364,0.6956521739130435,0.6666666666666666,0.9820574162679426,A1Benchmark/real_31.csv,11,2,4
0.6956521739130435,0.9592176446109032,0.7272727272727273,0.6666666666666666,0.9830303030303028,A1Benchmark/real_31.csv,11,3,0
0.6938775510204083,0.9597898460258012,0.68,0.7083333333333334,0.9818181818181818,A1Benchmark/real_31.csv,11,3,1
0.68,0.9592696629213484,0.6538461538461539,0.7083333333333334,0.9806060606060606,A1Benchmark/real_31.csv,11,3,2
0.6818181818181818,0.9577611319184354,0.75,0.625,0.9830303030303028,A1Benchmark/real_31.csv,11,3,3
0.6938775510204083,0.9602580108198088,0.68,0.7083333333333334,0.9818181818181818,A1Benchmark/real_31.csv,11,3,4
0.6938775510204083,0.9610382854764876,0.68,0.7083333333333334,0.9818181818181818,A1Benchmark/real_31.csv,11,5,0
0.7083333333333334,0.9596337910944652,0.7083333333333334,0.7083333333333334,0.9830303030303028,A1Benchmark/real_31.csv,11,5,1
0.6938775510204083,0.9542238868081564,0.68,0.7083333333333334,0.9818181818181818,A1Benchmark/real_31.csv,11,5,2
0.6666666666666666,0.9567207657095298,0.6666666666666666,0.6666666666666666,0.9806060606060606,A1Benchmark/real_31.csv,11,5,3
0.6938775510204083,0.9605701206824802,0.68,0.7083333333333334,0.9818181818181818,A1Benchmark/real_31.csv,11,5,4
0.4888888888888889,0.9399665693968324,0.375,0.7021276595744681,0.9135338345864662,A1Benchmark/real_32.csv,57,2,0
0.4845360824742268,0.927132617502904,0.3197278911564626,1.0,0.87468671679198,A1Benchmark/real_32.csv,57,2,1
0.4963503649635037,0.9426863472816388,0.37777777777777777,0.7234042553191491,0.9135338345864662,A1Benchmark/real_32.csv,57,2,2
0.4888888888888889,0.9284358444060402,0.375,0.7021276595744681,0.9135338345864662,A1Benchmark/real_32.csv,57,2,3
0.4845360824742268,0.9323455251154488,0.3197278911564626,1.0,0.87468671679198,A1Benchmark/real_32.csv,57,2,4
0.4822695035460993,0.9322797885755684,0.3617021276595745,0.7234042553191491,0.913095238095238,A1Benchmark/real_32.csv,14,2,0
0.4935064935064935,0.9356201872769714,0.35514018691588783,0.8085106382978723,0.9071428571428573,A1Benchmark/real_32.csv,14,2,1
0.484472049689441,0.9302675002012288,0.34210526315789475,0.8297872340425532,0.9011904761904762,A1Benchmark/real_32.csv,14,2,2
0.4840764331210192,0.936814145045746,0.34545454545454546,0.8085106382978723,0.9035714285714286,A1Benchmark/real_32.csv,14,2,3
0.490566037735849,0.933433500576856,0.3482142857142857,0.8297872340425532,0.9035714285714286,A1Benchmark/real_32.csv,14,2,4
0.4647887323943662,0.9316090257841216,0.3473684210526316,0.7021276595744681,0.9095238095238096,A1Benchmark/real_32.csv,14,3,0
0.4583333333333334,0.9283893643851788,0.3402061855670103,0.7021276595744681,0.9071428571428573,A1Benchmark/real_32.csv,14,3,1
0.4583333333333334,0.9301870086662554,0.3402061855670103,0.7021276595744681,0.9071428571428573,A1Benchmark/real_32.csv,14,3,2
0.474820143884892,0.9346677041131176,0.35869565217391297,0.7021276595744681,0.913095238095238,A1Benchmark/real_32.csv,14,3,3
0.4680851063829787,0.9248745673579996,0.35106382978723405,0.7021276595744681,0.9107142857142856,A1Benchmark/real_32.csv,14,3,4
0.4817518248175182,0.9184889055834295,0.3666666666666665,0.7021276595744681,0.9154761904761904,A1Benchmark/real_32.csv,14,5,0
0.4852941176470589,0.9357140940677742,0.3707865168539326,0.7021276595744681,0.9166666666666666,A1Benchmark/real_32.csv,14,5,1
0.4895104895104895,0.939443535188216,0.3645833333333333,0.7446808510638298,0.913095238095238,A1Benchmark/real_32.csv,14,5,2
0.53125,0.9464462987309168,1.0,0.3617021276595745,0.9642857142857144,A1Benchmark/real_32.csv,14,5,3
0.4782608695652174,0.9229427705186338,0.3626373626373626,0.7021276595744681,0.9142857142857144,A1Benchmark/real_32.csv,14,5,4
0.4761904761904762,0.9218745654290084,0.35,0.7446808510638298,0.9051724137931034,A1Benchmark/real_32.csv,29,2,0
0.4964539007092199,0.9472535113336116,0.3723404255319149,0.7446808510638298,0.9125615763546798,A1Benchmark/real_32.csv,29,2,1
0.5,0.9422055346961479,0.3763440860215054,0.7446808510638298,0.913793103448276,A1Benchmark/real_32.csv,29,2,2
0.4964539007092199,0.9312473925740508,0.3723404255319149,0.7446808510638298,0.9125615763546798,A1Benchmark/real_32.csv,29,2,3
0.4782608695652174,0.9351133361145876,0.3626373626373626,0.7021276595744681,0.9113300492610836,A1Benchmark/real_32.csv,29,2,4
0.5251396648044694,0.9369796484736356,0.3560606060606061,1.0,0.8914431673052363,A1Benchmark/real_32.csv,29,3,0
0.5251396648044694,0.9280758556891768,0.3560606060606061,1.0,0.8914431673052363,A1Benchmark/real_32.csv,29,3,1
0.5251396648044694,0.9333371877890841,0.3560606060606061,1.0,0.8914431673052363,A1Benchmark/real_32.csv,29,3,2
0.5251396648044694,0.9528214616096208,0.3560606060606061,1.0,0.8914431673052363,A1Benchmark/real_32.csv,29,3,3
0.5251396648044694,0.9475890379278448,0.3560606060606061,1.0,0.8914431673052363,A1Benchmark/real_32.csv,29,3,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_33.csv,8,2,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_33.csv,8,2,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_33.csv,8,2,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_33.csv,8,2,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_33.csv,8,2,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_33.csv,8,3,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_33.csv,8,3,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_33.csv,8,3,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_33.csv,8,3,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_33.csv,8,3,4
0.923076923076923,0.9996450754214729,1.0,0.8571428571428571,0.998768472906404,A1Benchmark/real_34.csv,29,2,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_34.csv,29,2,1
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_34.csv,29,2,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_34.csv,29,2,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_34.csv,29,2,4
0.923076923076923,0.9996318114874816,1.0,0.8571428571428571,0.9987228607918264,A1Benchmark/real_34.csv,29,3,0
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_34.csv,29,3,1
0.9333333333333332,0.9998159057437408,0.875,1.0,0.9987228607918264,A1Benchmark/real_34.csv,29,3,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_34.csv,29,3,3
0.75,0.9948453608247424,0.6666666666666666,0.8571428571428571,0.9948914431673052,A1Benchmark/real_34.csv,29,3,4
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_34.csv,11,2,0
0.9333333333333332,0.9998276753403412,0.875,1.0,0.9988038277511959,A1Benchmark/real_34.csv,11,2,1
0.923076923076923,0.9996553506806825,1.0,0.8571428571428571,0.998803827751196,A1Benchmark/real_34.csv,11,2,2
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_34.csv,11,2,3
1.0,1.0,1.0,1.0,1.0,A1Benchmark/real_34.csv,11,2,4
0.8571428571428571,0.9986028641285364,0.8571428571428571,0.8571428571428571,0.9975757575757576,A1Benchmark/real_34.csv,11,3,0
0.8235294117647058,0.9989521480964024,0.7,1.0,0.9963636363636365,A1Benchmark/real_34.csv,11,3,1
0.7272727272727273,0.9895214809640236,1.0,0.5714285714285714,0.9963636363636365,A1Benchmark/real_34.csv,11,3,2
0.7272727272727273,0.9965071603213412,1.0,0.5714285714285714,0.9963636363636365,A1Benchmark/real_34.csv,11,3,3
0.7999999999999999,0.9982535801606706,0.75,0.8571428571428571,0.9963636363636365,A1Benchmark/real_34.csv,11,3,4
0.7272727272727273,0.9940621725462802,1.0,0.5714285714285714,0.9963636363636365,A1Benchmark/real_34.csv,11,5,0
0.8571428571428571,0.9986028641285364,0.8571428571428571,0.8571428571428571,0.9975757575757576,A1Benchmark/real_34.csv,11,5,1
