Accuracy,Recall,Precision,Fscore,AUC,dataset
0.929563492063492,0.2222222222222222,0.0303030303030303,0.0533333333333333,0.6113335557780002,A3Benchmark/A3Benchmark-TS12.csv
0.8333333333333334,0.8333333333333334,0.0290697674418604,0.0561797752808988,0.8275116433799069,A3Benchmark/A3Benchmark-TS13.csv
0.921626984126984,0.3333333333333333,0.0533333333333333,0.0919540229885057,0.6307730923694779,A3Benchmark/A3Benchmark-TS14.csv
0.9087301587301588,0.5,0.0217391304347826,0.0416666666666666,0.6957171314741035,A3Benchmark/A3Benchmark-TS15.csv
0.8591269841269841,0.6666666666666666,0.0277777777777777,0.0533333333333333,0.8181969394544245,A3Benchmark/A3Benchmark-TS16.csv
0.9831349206349206,1.0,0.0555555555555555,0.1052631578947368,0.9915590863952336,A3Benchmark/A3Benchmark-TS17.csv
0.8978174603174603,0.5,0.029126213592233,0.055045871559633,0.6960246174318031,A3Benchmark/A3Benchmark-TS18.csv
0.8224206349206349,0.8333333333333334,0.0273224043715847,0.0529100529100529,0.821523619427811,A3Benchmark/A3Benchmark-TS19.csv
0.8313492063492064,0.4615384615384615,0.0355029585798816,0.0659340659340659,0.6708929261693081,A3Benchmark/A3Benchmark-TS2.csv
0.8958333333333334,0.7142857142857143,0.0462962962962962,0.0869565217391304,0.8039817325531612,A3Benchmark/A3Benchmark-TS20.csv
0.8928571428571429,0.5,0.037037037037037,0.0689655172413793,0.6933750000000001,A3Benchmark/A3Benchmark-TS21.csv
0.8571428571428571,1.0,0.027027027027027,0.0526315789473684,0.9138446215139442,A3Benchmark/A3Benchmark-TS22.csv
0.8005952380952381,0.5,0.0298507462686567,0.056338028169014,0.6424029451137885,A3Benchmark/A3Benchmark-TS23.csv
0.8204365079365079,1.0,0.0320855614973262,0.0621761658031088,0.8899700598802396,A3Benchmark/A3Benchmark-TS24.csv
0.9861111111111112,0.5,0.0714285714285714,0.125,0.7181908548707753,A3Benchmark/A3Benchmark-TS25.csv
0.8025793650793651,1.0,0.0292682926829268,0.0568720379146919,0.8839820359281437,A3Benchmark/A3Benchmark-TS26.csv
0.984126984126984,0.25,0.0714285714285714,0.1111111111111111,0.8240786852589641,A3Benchmark/A3Benchmark-TS27.csv
0.9890873015873016,1.0,0.0833333333333333,0.1538461538461538,0.9945382323733862,A3Benchmark/A3Benchmark-TS28.csv
0.9146825396825397,0.3333333333333333,0.0117647058823529,0.0227272727272727,0.6142620232172471,A3Benchmark/A3Benchmark-TS29.csv
0.9821428571428572,0.25,0.0625,0.1,0.588769920318725,A3Benchmark/A3Benchmark-TS3.csv
0.8888888888888888,0.8,0.0347826086956521,0.0666666666666666,0.8391824526420737,A3Benchmark/A3Benchmark-TS30.csv
0.0049603174603174,1.0,0.0049603174603174,0.0098716683119447,0.5,A3Benchmark/A3Benchmark-TS31.csv
0.9126984126984128,0.3636363636363636,0.0470588235294117,0.0833333333333333,0.628430746785812,A3Benchmark/A3Benchmark-TS32.csv
0.9623015873015872,0.4,0.054054054054054,0.0952380952380952,0.7686939182452642,A3Benchmark/A3Benchmark-TS33.csv
0.0,0.0,0.0,0.0,,A3Benchmark/A3Benchmark-TS34.csv
0.9097222222222222,0.5,0.0109890109890109,0.021505376344086,0.6995526838966203,A3Benchmark/A3Benchmark-TS35.csv
0.9117063492063492,0.6666666666666666,0.0222222222222222,0.043010752688172,0.7864013266998341,A3Benchmark/A3Benchmark-TS36.csv
0.0059523809523809,1.0,0.0059523809523809,0.0118343195266272,0.5,A3Benchmark/A3Benchmark-TS37.csv
0.984126984126984,1.0,0.0588235294117647,0.1111111111111111,0.9920556107249254,A3Benchmark/A3Benchmark-TS38.csv
0.9087301587301588,0.4285714285714285,0.0329670329670329,0.0612244897959183,0.7729413443699159,A3Benchmark/A3Benchmark-TS39.csv
0.9811507936507936,0.1666666666666666,0.0666666666666666,0.0952380952380952,0.7964071856287426,A3Benchmark/A3Benchmark-TS4.csv
0.91765873015873,0.5,0.036144578313253,0.0674157303370786,0.7747005988023952,A3Benchmark/A3Benchmark-TS40.csv
0.9136904761904762,0.3333333333333333,0.0357142857142857,0.064516129032258,0.6631075519964409,A3Benchmark/A3Benchmark-TS41.csv
0.9811507936507936,0.1666666666666666,0.0666666666666666,0.0952380952380952,0.647039254823686,A3Benchmark/A3Benchmark-TS42.csv
0.935515873015873,0.5,0.0461538461538461,0.0845070422535211,0.7120758483033932,A3Benchmark/A3Benchmark-TS43.csv
0.9057539682539684,0.2727272727272727,0.0333333333333333,0.0594059405940594,0.5879912464666727,A3Benchmark/A3Benchmark-TS44.csv
0.9057539682539684,0.4,0.0212765957446808,0.0404040404040404,0.6490528414755733,A3Benchmark/A3Benchmark-TS45.csv
0.988095238095238,0.5,0.0833333333333333,0.1428571428571428,0.7191848906560636,A3Benchmark/A3Benchmark-TS46.csv
0.9057539682539684,0.3333333333333333,0.0326086956521739,0.0594059405940594,0.6428094761428095,A3Benchmark/A3Benchmark-TS47.csv
0.9652777777777778,0.4,0.0588235294117647,0.1025641025641025,0.6823529411764706,A3Benchmark/A3Benchmark-TS48.csv
0.9285714285714286,0.3333333333333333,0.0434782608695652,0.0769230769230769,0.6250695139584028,A3Benchmark/A3Benchmark-TS49.csv
0.8720238095238095,1.0,0.015267175572519,0.0300751879699248,0.918489065606362,A3Benchmark/A3Benchmark-TS5.csv
0.8759920634920635,0.5,0.024,0.0458015267175572,0.7928310046573521,A3Benchmark/A3Benchmark-TS50.csv
0.8561507936507936,0.4,0.0279720279720279,0.0522875816993464,0.6244488977955911,A3Benchmark/A3Benchmark-TS51.csv
0.9117063492063492,0.6666666666666666,0.0222222222222222,0.043010752688172,0.7890547263681591,A3Benchmark/A3Benchmark-TS52.csv
0.7767857142857143,0.7272727272727273,0.0347826086956521,0.0663900414937759,0.7445518373301724,A3Benchmark/A3Benchmark-TS53.csv
0.816468253968254,0.4444444444444444,0.0217391304347826,0.0414507772020725,0.6301301301301302,A3Benchmark/A3Benchmark-TS54.csv
0.9761904761904762,0.1666666666666666,0.05,0.0769230769230769,0.5699434464404525,A3Benchmark/A3Benchmark-TS55.csv
0.9097222222222222,1.0,0.0108695652173913,0.021505376344086,0.954816285998014,A3Benchmark/A3Benchmark-TS56.csv
0.9811507936507936,0.5,0.0526315789473684,0.0952380952380952,0.7403081510934393,A3Benchmark/A3Benchmark-TS57.csv
0.9097222222222222,0.5,0.0109890109890109,0.021505376344086,0.9023359840954274,A3Benchmark/A3Benchmark-TS58.csv
0.9047619047619048,0.25,0.0106382978723404,0.0204081632653061,0.5521663346613546,A3Benchmark/A3Benchmark-TS59.csv
0.9107142857142856,0.6666666666666666,0.0219780219780219,0.0425531914893617,0.7817578772802652,A3Benchmark/A3Benchmark-TS6.csv
0.9057539682539684,0.5,0.031578947368421,0.0594059405940594,0.690119760479042,A3Benchmark/A3Benchmark-TS60.csv
0.8869047619047619,0.5714285714285714,0.0347826086956521,0.0655737704918032,0.7274867989153704,A3Benchmark/A3Benchmark-TS61.csv
0.9017857142857144,0.4285714285714285,0.0306122448979591,0.0571428571428571,0.6576280861995148,A3Benchmark/A3Benchmark-TS62.csv
0.8809523809523809,0.375,0.0254237288135593,0.0476190476190476,0.620125,A3Benchmark/A3Benchmark-TS63.csv
0.8492063492063492,0.8,0.0258064516129032,0.05,0.8185443668993021,A3Benchmark/A3Benchmark-TS64.csv
0.9861111111111112,0.2,0.0909090909090909,0.125,0.664705882352941,A3Benchmark/A3Benchmark-TS65.csv
0.988095238095238,1.0,0.0769230769230769,0.1428571428571428,0.9940417080436942,A3Benchmark/A3Benchmark-TS66.csv
0.9077380952380952,0.4285714285714285,0.0326086956521739,0.0606060606060606,0.7778649921507065,A3Benchmark/A3Benchmark-TS67.csv
0.7896825396825397,0.5384615384615384,0.0328638497652582,0.0619469026548672,0.6626981059141863,A3Benchmark/A3Benchmark-TS68.csv
0.8640873015873016,0.75,0.0215827338129496,0.0419580419580419,0.8071464143426295,A3Benchmark/A3Benchmark-TS69.csv
0.8928571428571429,0.6666666666666666,0.018348623853211,0.0357142857142857,0.7683250414593698,A3Benchmark/A3Benchmark-TS7.csv
0.8918650793650794,0.6666666666666666,0.036036036036036,0.0683760683760683,0.7767797737857618,A3Benchmark/A3Benchmark-TS70.csv
0.8799603174603174,0.3,0.0256410256410256,0.0472440944881889,0.668687374749499,A3Benchmark/A3Benchmark-TS71.csv
0.0009920634920634,1.0,0.0009920634920634,0.0019821605550049,0.5,A3Benchmark/A3Benchmark-TS72.csv
0.8541666666666666,0.4166666666666667,0.0344827586206896,0.0636942675159235,0.6306057563587685,A3Benchmark/A3Benchmark-TS73.csv
0.9523809523809524,0.75,0.06,0.1111111111111111,0.9641434262948207,A3Benchmark/A3Benchmark-TS74.csv
0.9156746031746033,0.4444444444444444,0.0476190476190476,0.086021505376344,0.679957735513291,A3Benchmark/A3Benchmark-TS75.csv
0.8402777777777778,0.75,0.0184049079754601,0.0359281437125748,0.7807519920318725,A3Benchmark/A3Benchmark-TS76.csv
0.8541666666666666,0.4615384615384615,0.0410958904109589,0.0754716981132075,0.6800927715500579,A3Benchmark/A3Benchmark-TS77.csv
0.7857142857142857,0.7777777777777778,0.0316742081447963,0.0608695652173913,0.7780002224446667,A3Benchmark/A3Benchmark-TS78.csv
0.9087301587301588,0.5,0.0217391304347826,0.0416666666666666,0.6989541832669323,A3Benchmark/A3Benchmark-TS79.csv
0.9027777777777778,0.6666666666666666,0.0202020202020202,0.0392156862745098,0.7623548922056385,A3Benchmark/A3Benchmark-TS8.csv
0.9087301587301588,0.4,0.0219780219780219,0.0416666666666666,0.6478564307078764,A3Benchmark/A3Benchmark-TS80.csv
0.9087301587301588,0.3333333333333333,0.0337078651685393,0.0612244897959183,0.6226226226226226,A3Benchmark/A3Benchmark-TS81.csv
0.9523809523809524,0.1428571428571428,0.0232558139534883,0.04,0.589553303839018,A3Benchmark/A3Benchmark-TS82.csv
0.9067460317460316,0.3333333333333333,0.0329670329670329,0.06,0.7240573907240574,A3Benchmark/A3Benchmark-TS83.csv
0.988095238095238,1.0,0.0769230769230769,0.1428571428571428,0.994041708043694,A3Benchmark/A3Benchmark-TS84.csv
0.9404761904761904,0.4,0.0338983050847457,0.0625,0.739581256231306,A3Benchmark/A3Benchmark-TS85.csv
0.9136904761904762,0.3333333333333333,0.0357142857142857,0.064516129032258,0.7399621844066289,A3Benchmark/A3Benchmark-TS86.csv
0.9107142857142856,0.6666666666666666,0.0219780219780219,0.0425531914893617,0.7850746268656716,A3Benchmark/A3Benchmark-TS87.csv
0.8244047619047619,0.5,0.0225988700564971,0.0432432432432432,0.6975,A3Benchmark/A3Benchmark-TS88.csv
0.0059523809523809,1.0,0.0059523809523809,0.0118343195266272,0.4870259481037924,A3Benchmark/A3Benchmark-TS89.csv
0.9632936507936508,0.4,0.0555555555555555,0.097560975609756,0.6830508474576271,A3Benchmark/A3Benchmark-TS9.csv
0.8005952380952381,0.5,0.0149253731343283,0.0289855072463768,0.6403858948769129,A3Benchmark/A3Benchmark-TS90.csv
0.9831349206349206,0.5,0.0588235294117647,0.1052631578947368,0.7350894632206759,A3Benchmark/A3Benchmark-TS91.csv
0.0029761904761904,1.0,0.0029761904761904,0.0059347181008902,0.5,A3Benchmark/A3Benchmark-TS92.csv
0.9057539682539684,0.3333333333333333,0.0326086956521739,0.0594059405940594,0.6514292069847625,A3Benchmark/A3Benchmark-TS93.csv
0.988095238095238,0.5,0.0833333333333333,0.1428571428571428,0.7293737574552683,A3Benchmark/A3Benchmark-TS94.csv
0.9543650793650794,0.2222222222222222,0.048780487804878,0.08,0.5903681459237016,A3Benchmark/A3Benchmark-TS95.csv
0.9166666666666666,0.5,0.0238095238095238,0.0454545454545454,0.697211155378486,A3Benchmark/A3Benchmark-TS96.csv
0.9811507936507936,0.3333333333333333,0.0555555555555555,0.0952380952380952,0.8144278606965174,A3Benchmark/A3Benchmark-TS97.csv
0.953373015873016,0.2857142857142857,0.0454545454545454,0.0784313725490196,0.6788211788211788,A3Benchmark/A3Benchmark-TS98.csv
0.8898809523809523,0.5,0.036036036036036,0.0672268907563025,0.7866875,A3Benchmark/A3Benchmark-TS99.csv
0.8442460317460317,0.375,0.0193548387096774,0.0368098159509202,0.603625,A4Benchmark/A4Benchmark-TS1.csv
0.8799603174603174,1.0,0.0241935483870967,0.0472440944881889,0.9371475953565506,A4Benchmark/A4Benchmark-TS10.csv
0.9692460317460316,0.5,0.064516129032258,0.1142857142857143,0.8219621513944223,A4Benchmark/A4Benchmark-TS100.csv
0.8442460317460317,0.8,0.025,0.0484848484848484,0.8013958125623131,A4Benchmark/A4Benchmark-TS11.csv
0.8621031746031746,0.75,0.0212765957446808,0.0413793103448275,0.7893426294820717,A4Benchmark/A4Benchmark-TS12.csv
0.929563492063492,0.2857142857142857,0.0294117647058823,0.0533333333333333,0.609533323819038,A4Benchmark/A4Benchmark-TS13.csv
0.0059523809523809,1.0,0.0059523809523809,0.0118343195266272,0.4540918163672655,A4Benchmark/A4Benchmark-TS14.csv
0.9097222222222222,0.5,0.0219780219780219,0.0421052631578947,0.807644422310757,A4Benchmark/A4Benchmark-TS15.csv
0.0,0.0,0.0,0.0,,A4Benchmark/A4Benchmark-TS16.csv
0.8670634920634921,1.0,0.0359712230215827,0.0694444444444444,0.9306081754735792,A4Benchmark/A4Benchmark-TS17.csv
0.8323412698412699,1.0,0.0058823529411764,0.0116959064327485,0.8704071499503476,A4Benchmark/A4Benchmark-TS18.csv
0.8005952380952381,0.75,0.0292682926829268,0.056338028169014,0.7645624999999999,A4Benchmark/A4Benchmark-TS19.csv
0.9275793650793652,0.5,0.0273972602739726,0.0519480519480519,0.709910358565737,A4Benchmark/A4Benchmark-TS2.csv
0.808531746031746,0.5714285714285714,0.0206185567010309,0.0398009950248756,0.6788925360353932,A4Benchmark/A4Benchmark-TS20.csv
0.8392857142857143,0.6666666666666666,0.0363636363636363,0.0689655172413793,0.7478589700811923,A4Benchmark/A4Benchmark-TS21.csv
0.8690476190476191,0.6666666666666666,0.0150375939849624,0.0294117647058823,0.7343283582089553,A4Benchmark/A4Benchmark-TS22.csv
0.9672619047619048,1.0,0.0571428571428571,0.1081081081081081,0.9835984095427436,A4Benchmark/A4Benchmark-TS23.csv
0.8928571428571429,0.4,0.0186915887850467,0.0357142857142857,0.6331006979062811,A4Benchmark/A4Benchmark-TS24.csv
0.0039682539682539,1.0,0.0039682539682539,0.0079051383399209,0.5,A4Benchmark/A4Benchmark-TS25.csv
0.8948412698412699,1.0,0.0185185185185185,0.0363636363636363,0.9271868787276344,A4Benchmark/A4Benchmark-TS26.csv
0.878968253968254,0.5555555555555556,0.040650406504065,0.0757575757575757,0.7043710377043712,A4Benchmark/A4Benchmark-TS27.csv
0.7817460317460317,0.75,0.0267857142857142,0.0517241379310344,0.756375,A4Benchmark/A4Benchmark-TS28.csv
0.8432539682539683,0.5,0.0316455696202531,0.0595238095238095,0.7381763527054107,A4Benchmark/A4Benchmark-TS29.csv
0.9553571428571428,0.25,0.0232558139534883,0.0425531914893617,0.5976095617529881,A4Benchmark/A4Benchmark-TS3.csv
0.9384920634920636,0.5,0.0161290322580645,0.03125,0.7186878727634196,A4Benchmark/A4Benchmark-TS30.csv
0.0019841269841269,1.0,0.0019841269841269,0.0039603960396039,0.5,A4Benchmark/A4Benchmark-TS31.csv
0.9811507936507936,0.1428571428571428,0.0714285714285714,0.0952380952380952,0.5645069216497788,A4Benchmark/A4Benchmark-TS32.csv
0.8412698412698413,1.0,0.0184049079754601,0.036144578313253,0.8728026533996682,A4Benchmark/A4Benchmark-TS33.csv
0.0029761904761904,1.0,0.0029761904761904,0.0059347181008902,0.5,A4Benchmark/A4Benchmark-TS34.csv
0.984126984126984,0.2,0.0769230769230769,0.1111111111111111,0.6848454636091724,A4Benchmark/A4Benchmark-TS35.csv
0.6656746031746031,0.75,0.0262390670553935,0.0507042253521126,0.6759538152610443,A4Benchmark/A4Benchmark-TS36.csv
0.9851190476190476,0.3333333333333333,0.0714285714285714,0.1176470588235294,0.6575456053067994,A4Benchmark/A4Benchmark-TS37.csv
0.9821428571428572,0.1666666666666666,0.0714285714285714,0.1,0.5768463073852296,A4Benchmark/A4Benchmark-TS38.csv
0.8442460317460317,0.4166666666666667,0.032258064516129,0.059880239520958,0.6243724899598395,A4Benchmark/A4Benchmark-TS39.csv
0.9811507936507936,0.1666666666666666,0.0666666666666666,0.0952380952380952,0.7964071856287426,A4Benchmark/A4Benchmark-TS4.csv
0.9226190476190476,0.6666666666666666,0.0253164556962025,0.048780487804878,0.7859038142620232,A4Benchmark/A4Benchmark-TS40.csv
0.9117063492063492,0.25,0.0235294117647058,0.043010752688172,0.571375,A4Benchmark/A4Benchmark-TS41.csv
0.0009920634920634,1.0,0.0009920634920634,0.0019821605550049,0.4543197616683218,A4Benchmark/A4Benchmark-TS42.csv
0.8581349206349206,0.1666666666666666,0.0071942446043165,0.0137931034482758,0.5040751829673986,A4Benchmark/A4Benchmark-TS43.csv
0.9613095238095238,0.1666666666666666,0.064516129032258,0.0930232558139534,0.5686495983935743,A4Benchmark/A4Benchmark-TS44.csv
0.9375,0.3333333333333333,0.0327868852459016,0.0597014925373134,0.6368928809048569,A4Benchmark/A4Benchmark-TS45.csv
0.871031746031746,0.375,0.0234375,0.0441176470588235,0.621125,A4Benchmark/A4Benchmark-TS46.csv
0.8878968253968254,1.0,0.0087719298245614,0.017391304347826,0.8977159880834161,A4Benchmark/A4Benchmark-TS47.csv
0.9821428571428572,0.2,0.0666666666666666,0.1,0.5930209371884346,A4Benchmark/A4Benchmark-TS48.csv
0.9186507936507936,0.4285714285714285,0.037037037037037,0.0681818181818181,0.7798629941487085,A4Benchmark/A4Benchmark-TS49.csv
0.9087301587301588,0.5,0.0108695652173913,0.0212765957446808,0.6963220675944334,A4Benchmark/A4Benchmark-TS5.csv
0.8432539682539683,0.6,0.0188679245283018,0.0365853658536585,0.7080757726819541,A4Benchmark/A4Benchmark-TS50.csv
0.933531746031746,1.0,0.0147058823529411,0.0289855072463768,0.9667328699106256,A4Benchmark/A4Benchmark-TS51.csv
0.8303571428571429,0.5555555555555556,0.0290697674418604,0.0552486187845303,0.6867979090201313,A4Benchmark/A4Benchmark-TS52.csv
0.9107142857142856,1.0,0.0109890109890109,0.0217391304347826,0.955312810327706,A4Benchmark/A4Benchmark-TS53.csv
