Accuracy,Recall,Precision,Fscore,AUC,dataset,WL
0.7241139680333565,0.375,0.0075949367088607,0.0148883374689826,0.3763102725366876,A1Benchmark/real_63.csv,3
0.0090340514246004,1.0,0.00557880055788,0.0110957004160887,0.035901467505241,A1Benchmark/real_63.csv,5
0.9390828199863108,0.75,0.064516129032258,0.1188118811881188,0.879043358568479,A1Benchmark/real_9.csv,29
0.976043805612594,0.25,0.064516129032258,0.1025641025641025,0.7230729525120441,A1Benchmark/real_9.csv,19
0.2943189596167009,1.0,0.0076997112608277,0.0152817574021012,0.4347900894700619,A1Benchmark/real_9.csv,12
0.4081632653061224,1.0,0.0047337278106508,0.0094228504122497,0.4446012702893437,A2Benchmark/synthetic_1.csv,56
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_1.csv,19
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_1.csv,11
0.9605911330049262,0.5,0.0357142857142857,0.0666666666666666,0.959774170783345,A2Benchmark/synthetic_10.csv,56
0.0035186488388458,1.0,0.0028169014084507,0.0056179775280898,0.0158786167960479,A2Benchmark/synthetic_10.csv,6
0.4510907811400422,1.0,0.0051020408163265,0.0101522842639593,0.5531933662667607,A2Benchmark/synthetic_10.csv,11
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_100.csv,14
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_100.csv,8
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_100.csv,6
0.9479239971850808,0.5555555555555556,0.0666666666666666,0.119047619047619,0.9498347497639282,A2Benchmark/synthetic_11.csv,56
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0001573811772112,A2Benchmark/synthetic_11.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0001573811772112,A2Benchmark/synthetic_11.csv,11
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169014,A2Benchmark/synthetic_12.csv,56
0.6446164672765659,1.0,0.0019762845849802,0.0039447731755424,0.647887323943662,A2Benchmark/synthetic_12.csv,11
0.5207600281491908,1.0,0.001466275659824,0.0029282576866764,0.5221830985915493,A2Benchmark/synthetic_12.csv,6
0.9605911330049262,0.5,0.0357142857142857,0.0666666666666666,0.9555398729710656,A2Benchmark/synthetic_13.csv,56
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_13.csv,6
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0035285815102328,A2Benchmark/synthetic_13.csv,11
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_14.csv,14
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_14.csv,8
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_14.csv,6
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169014,A2Benchmark/synthetic_15.csv,56
0.0105559465165376,1.0,0.0007107320540156,0.0014204545454545,0.0102112676056337,A2Benchmark/synthetic_15.csv,6
0.0584095707248416,1.0,0.0007468259895444,0.0014925373134328,0.0580985915492958,A2Benchmark/synthetic_15.csv,9
0.6277269528501056,1.0,0.0075046904315197,0.0148975791433892,0.7059809456598447,A2Benchmark/synthetic_16.csv,56
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_16.csv,6
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_16.csv,9
0.9584799437016186,0.3333333333333333,0.0535714285714285,0.0923076923076923,0.8648489140698773,A2Benchmark/synthetic_17.csv,56
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0042886370790053,A2Benchmark/synthetic_17.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0060985206169342,A2Benchmark/synthetic_17.csv,11
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169014,A2Benchmark/synthetic_18.csv,56
0.5566502463054187,1.0,0.0015847860538827,0.0031645569620253,0.5573943661971831,A2Benchmark/synthetic_18.csv,6
0.82899366643209,1.0,0.0040983606557377,0.0081632653061224,0.8323943661971831,A2Benchmark/synthetic_18.csv,11
0.0380014074595355,1.0,0.0029175784099197,0.0058181818181818,0.055045871559633,A2Benchmark/synthetic_19.csv,56
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0007057163020465,A2Benchmark/synthetic_19.csv,6
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0007057163020465,A2Benchmark/synthetic_19.csv,11
0.8909218859957776,1.0,0.0548780487804878,0.1040462427745664,0.9364966949952784,A2Benchmark/synthetic_2.csv,56
0.6551724137931034,0.8888888888888888,0.0160965794768611,0.0316205533596838,0.6792571608435631,A2Benchmark/synthetic_2.csv,19
0.426460239268121,0.6666666666666666,0.0073349633251833,0.0145102781136638,0.3884954359458609,A2Benchmark/synthetic_2.csv,11
0.9190710767065446,1.0,0.0725806451612903,0.1353383458646616,0.9506610009442872,A2Benchmark/synthetic_20.csv,56
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0036197670758577,A2Benchmark/synthetic_20.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0332467736858671,A2Benchmark/synthetic_20.csv,11
0.1301900070372977,1.0,0.0008084074373484,0.0016155088852988,0.1302816901408451,A2Benchmark/synthetic_21.csv,4
0.0021111893033075,1.0,0.0007047216349541,0.0014084507042253,0.0014084507042253,A2Benchmark/synthetic_21.csv,6
0.1893033075299085,1.0,0.0008673026886383,0.0017331022530329,0.1915492957746478,A2Benchmark/synthetic_21.csv,11
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0118207480592801,A2Benchmark/synthetic_22.csv,14
0.0035186488388458,1.0,0.0028169014084507,0.0056179775280898,0.0251411432604092,A2Benchmark/synthetic_22.csv,8
0.6924700914848698,0.5,0.0045766590389016,0.0090702947845804,0.3999647141848976,A2Benchmark/synthetic_22.csv,6
0.0140745953553835,1.0,0.0063829787234042,0.0126849894291754,0.2415407617248977,A2Benchmark/synthetic_23.csv,56
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_23.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_23.csv,19
0.8775510204081632,1.0,0.0057142857142857,0.0113636363636363,0.896830985915493,A2Benchmark/synthetic_24.csv,56
0.0154820548909218,1.0,0.0007142857142857,0.0014275517487508,0.0147887323943661,A2Benchmark/synthetic_24.csv,6
0.1646727656579873,1.0,0.0008417508417508,0.0016820857863751,0.1658450704225352,A2Benchmark/synthetic_24.csv,9
0.0591133004926108,1.0,0.0029828486204325,0.0059479553903345,0.0871559633027522,A2Benchmark/synthetic_25.csv,56
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_25.csv,6
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_25.csv,9
0.9627023223082336,0.6666666666666666,0.1071428571428571,0.1846153846153846,0.8572946175637394,A2Benchmark/synthetic_26.csv,56
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0294302801384954,A2Benchmark/synthetic_26.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.1194916587976078,A2Benchmark/synthetic_26.csv,11
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169014,A2Benchmark/synthetic_27.csv,56
0.7368050668543279,1.0,0.0026666666666666,0.0053191489361702,0.7383802816901408,A2Benchmark/synthetic_27.csv,6
0.4539057002111189,1.0,0.0012870012870012,0.0025706940874035,0.4570422535211267,A2Benchmark/synthetic_27.csv,11
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_28.csv,14
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_28.csv,8
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_28.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_29.csv,14
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_29.csv,8
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.000393452943028,A2Benchmark/synthetic_29.csv,6
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169014,A2Benchmark/synthetic_3.csv,56
0.9873328641801548,1.0,0.0526315789473684,0.1,0.993661971830986,A2Benchmark/synthetic_3.csv,19
0.9676284306826178,1.0,0.0212765957446808,0.0416666666666666,0.9711267605633804,A2Benchmark/synthetic_3.csv,11
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169016,A2Benchmark/synthetic_30.csv,56
0.004222378606615,1.0,0.0007062146892655,0.0014114326040931,0.0038732394366197,A2Benchmark/synthetic_30.csv,6
0.1245601688951442,1.0,0.0008032128514056,0.0016051364365971,0.126056338028169,A2Benchmark/synthetic_30.csv,9
0.9211822660098522,0.5,0.0178571428571428,0.0344827586206896,0.7879322512350034,A2Benchmark/synthetic_31.csv,56
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0005292872265349,A2Benchmark/synthetic_31.csv,6
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0007057163020465,A2Benchmark/synthetic_31.csv,19
0.0534834623504574,1.0,0.0066469719350073,0.0132061628760088,0.2976078061063896,A2Benchmark/synthetic_32.csv,56
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_32.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0004721435316336,A2Benchmark/synthetic_32.csv,9
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169014,A2Benchmark/synthetic_33.csv,56
0.0577058409570724,1.0,0.0007462686567164,0.0014914243102162,0.0580985915492958,A2Benchmark/synthetic_33.csv,6
0.8979591836734694,1.0,0.0068493150684931,0.0136054421768707,0.9014084507042254,A2Benchmark/synthetic_33.csv,11
0.9605911330049262,0.5,0.0357142857142857,0.0666666666666666,0.9421312632321808,A2Benchmark/synthetic_34.csv,56
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_34.csv,6
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0015878616796047,A2Benchmark/synthetic_34.csv,9
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_35.csv,14
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_35.csv,8
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_35.csv,6
0.6439127375087966,1.0,0.0019723865877712,0.0039370078740157,0.6440140845070422,A2Benchmark/synthetic_36.csv,4
0.2047853624208304,1.0,0.0008841732979664,0.0017667844522968,0.2056338028169013,A2Benchmark/synthetic_36.csv,6
0.5798733286418015,1.0,0.0016722408026755,0.003338898163606,0.5830985915492958,A2Benchmark/synthetic_36.csv,11
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_37.csv,14
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_37.csv,8
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_37.csv,6
0.9183673469387756,0.3333333333333333,0.0265486725663716,0.0491803278688524,0.5545325779036827,A2Benchmark/synthetic_38.csv,56
0.0084447572132301,1.0,0.0063469675599435,0.012613875262789,0.0276203966005665,A2Benchmark/synthetic_38.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.036040289581366,A2Benchmark/synthetic_38.csv,19
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169014,A2Benchmark/synthetic_39.csv,56
0.3610133708655876,1.0,0.0011001100110011,0.0021978021978021,0.3619718309859154,A2Benchmark/synthetic_39.csv,6
0.7361013370865588,1.0,0.0026595744680851,0.0053050397877984,0.7394366197183099,A2Benchmark/synthetic_39.csv,11
0.9605911330049262,0.5,0.0357142857142857,0.0666666666666666,0.9604798870853916,A2Benchmark/synthetic_4.csv,56
0.9605911330049262,1.0,0.0666666666666666,0.125,0.9735356386732532,A2Benchmark/synthetic_4.csv,19
0.4180154820548909,1.0,0.0048134777376654,0.0095808383233532,0.5424311926605505,A2Benchmark/synthetic_4.csv,6
0.2406755805770584,1.0,0.0036934441366574,0.0073597056117755,0.3250705716302046,A2Benchmark/synthetic_40.csv,56
0.175228712174525,1.0,0.0034013605442176,0.0067796610169491,0.1743119266055045,A2Benchmark/synthetic_40.csv,6
0.0035186488388458,1.0,0.0028169014084507,0.0056179775280898,0.0114678899082568,A2Benchmark/synthetic_40.csv,9
0.919774806474314,0.4444444444444444,0.0353982300884955,0.0655737704918032,0.7149826880705067,A2Benchmark/synthetic_41.csv,56
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0003147623544224,A2Benchmark/synthetic_41.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_41.csv,9
0.6347642505277973,1.0,0.0019230769230769,0.0038387715930902,0.6355633802816901,A2Benchmark/synthetic_42.csv,4
0.0084447572132301,1.0,0.000709219858156,0.0014174344436569,0.0080985915492957,A2Benchmark/synthetic_42.csv,6
0.2308233638282899,1.0,0.0009140767824497,0.0018264840182648,0.2327464788732394,A2Benchmark/synthetic_42.csv,11
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_43.csv,14
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_43.csv,8
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_43.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_44.csv,14
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_44.csv,8
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_44.csv,6
0.8789584799437016,1.0,0.0057803468208092,0.0114942528735632,0.8982394366197183,A2Benchmark/synthetic_45.csv,56
0.2160450387051372,1.0,0.000896860986547,0.0017921146953405,0.2154929577464789,A2Benchmark/synthetic_45.csv,6
0.1590429275158339,1.0,0.0008361204013377,0.0016708437761069,0.1616197183098591,A2Benchmark/synthetic_45.csv,11
0.0584095707248416,1.0,0.0029806259314456,0.0059435364041604,0.0850388143966125,A2Benchmark/synthetic_46.csv,56
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0007057163020465,A2Benchmark/synthetic_46.csv,6
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_46.csv,19
0.955665024630542,0.1111111111111111,0.0178571428571428,0.0307692307692307,0.2919027384324835,A2Benchmark/synthetic_47.csv,56
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_47.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0004721435316336,A2Benchmark/synthetic_47.csv,9
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169014,A2Benchmark/synthetic_48.csv,56
0.6312456016889515,1.0,0.0019047619047619,0.0038022813688212,0.6316901408450704,A2Benchmark/synthetic_48.csv,6
0.1337086558761435,1.0,0.0008116883116883,0.0016220600162206,0.1352112676056338,A2Benchmark/synthetic_48.csv,11
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_49.csv,14
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_49.csv,8
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_49.csv,6
0.9148486980999296,1.0,0.0692307692307692,0.1294964028776978,0.947316650928549,A2Benchmark/synthetic_5.csv,56
0.7621393384940183,0.3333333333333333,0.008955223880597,0.0174418604651162,0.2636921624173748,A2Benchmark/synthetic_5.csv,19
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0088133459238275,A2Benchmark/synthetic_5.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_50.csv,14
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_50.csv,8
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0020459553037456,A2Benchmark/synthetic_50.csv,6
0.1801548205489092,1.0,0.0008576329331046,0.001713796058269,0.180281690140845,A2Benchmark/synthetic_51.csv,4
0.0007037297677691,1.0,0.0007037297677691,0.0014064697609001,0.0003521126760563,A2Benchmark/synthetic_51.csv,6
0.0443349753694581,1.0,0.0007358351729212,0.0014705882352941,0.0450704225352113,A2Benchmark/synthetic_51.csv,11
0.1653764954257565,1.0,0.0033613445378151,0.0067001675041876,0.3046930134086097,A2Benchmark/synthetic_52.csv,56
0.0091484869809992,1.0,0.0028328611898017,0.0056497175141242,0.0219654199011996,A2Benchmark/synthetic_52.csv,6
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_52.csv,19
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.014636449480642,A2Benchmark/synthetic_53.csv,56
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_53.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_53.csv,19
0.7973258268824771,1.0,0.0034602076124567,0.0068965517241379,0.7985915492957746,A2Benchmark/synthetic_54.csv,56
0.1611541168191414,1.0,0.0008382229673093,0.0016750418760469,0.1605633802816901,A2Benchmark/synthetic_54.csv,6
0.9387755102040816,1.0,0.0113636363636363,0.0224719101123595,0.9422535211267606,A2Benchmark/synthetic_54.csv,11
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0124382498235709,A2Benchmark/synthetic_55.csv,56
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_55.csv,6
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_55.csv,19
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_56.csv,14
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_56.csv,8
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_56.csv,6
0.0218156228008444,1.0,0.0007189072609633,0.0014367816091954,0.0214788732394365,A2Benchmark/synthetic_57.csv,4
0.0021111893033075,1.0,0.0007047216349541,0.0014084507042253,0.0017605633802816,A2Benchmark/synthetic_57.csv,6
0.0140745953553835,1.0,0.0007132667617689,0.0014255167498218,0.0144366197183098,A2Benchmark/synthetic_57.csv,11
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_58.csv,14
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_58.csv,8
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0,A2Benchmark/synthetic_58.csv,6
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_59.csv,14
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0,A2Benchmark/synthetic_59.csv,8
0.0063335679099225,1.0,0.0063335679099225,0.0125874125874125,0.0006295247088448,A2Benchmark/synthetic_59.csv,6
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169014,A2Benchmark/synthetic_6.csv,56
0.9176636171710064,1.0,0.0084745762711864,0.0168067226890756,0.9239436619718308,A2Benchmark/synthetic_6.csv,19
0.764954257565095,1.0,0.0029850746268656,0.0059523809523809,0.768661971830986,A2Benchmark/synthetic_6.csv,11
0.9612948627726952,1.0,0.0178571428571428,0.0350877192982456,0.9806338028169014,A2Benchmark/synthetic_60.csv,56
0.9873328641801548,1.0,0.0526315789473684,0.1,0.993661971830986,A2Benchmark/synthetic_60.csv,19
0.9929627023223082,1.0,0.0909090909090909,0.1666666666666666,0.9964788732394366,A2Benchmark/synthetic_60.csv,11
0.9183673469387756,1.0,0.0333333333333333,0.064516129032258,0.9407198306280876,A2Benchmark/synthetic_61.csv,56
0.0175932441942294,1.0,0.0028571428571428,0.0056980056980056,0.0876852505292871,A2Benchmark/synthetic_61.csv,19
0.0028149190710767,1.0,0.0028149190710767,0.0056140350877192,0.0005292872265349,A2Benchmark/synthetic_61.csv,11
0.955665024630542,0.6666666666666666,0.0909090909090909,0.16,0.938188542650299,A2Benchmark/synthetic_62.csv,56
0.3743842364532019,1.0,0.010022271714922,0.0198456449834619,0.4707271010387157,A2Benchmark/synthetic_62.csv,19
