Accuracy,Recall,Precision,Fscore,AUC,dataset,WL
0.9477351916376306,0.4133333333333333,0.5,0.4525547445255474,0.7455490196078431,A1Benchmark/real_26.csv,19
0.8926829268292683,0.36,0.2030075187969924,0.2596153846153846,0.7278088235294117,A1Benchmark/real_26.csv,10
0.979677645409951,0.5,0.0344827586206896,0.064516129032258,0.9140350877192984,A1Benchmark/real_27.csv,29
0.9866853538892782,0.5,0.0526315789473684,0.0952380952380952,0.9305263157894736,A1Benchmark/real_27.csv,19
0.99229152067274,0.5,0.0909090909090909,0.1538461538461538,0.9059649122807018,A1Benchmark/real_27.csv,11
0.9333795975017348,0.8658536585365854,0.4551282051282051,0.5966386554621849,0.9508201870098172,A1Benchmark/real_28.csv,19
0.9292158223455932,0.7439024390243902,0.4295774647887324,0.5446428571428572,0.9421337425294782,A1Benchmark/real_28.csv,29
0.9132546842470508,0.7195121951219512,0.3664596273291925,0.4855967078189299,0.938454566664872,A1Benchmark/real_28.csv,11
0.9687716863289384,0.4285714285714285,0.0681818181818181,0.1176470588235294,0.93195855748157,A1Benchmark/real_29.csv,19
0.970853573907009,0.7142857142857143,0.1111111111111111,0.1923076923076923,0.9489440127515442,A1Benchmark/real_29.csv,11
0.9798750867453158,0.4285714285714285,0.1071428571428571,0.1714285714285714,0.9670751145646544,A1Benchmark/real_29.csv,14
0.9801505817932924,0.9333333333333332,0.3333333333333333,0.4912280701754386,0.985361917934532,A1Benchmark/real_3.csv,29
0.9685147159479808,0.5333333333333333,0.1702127659574468,0.2580645161290322,0.9627017058552328,A1Benchmark/real_3.csv,19
0.9568788501026694,1.0,0.1923076923076923,0.3225806451612903,0.9625864453665284,A1Benchmark/real_3.csv,12
0.9767282683093772,0.8888888888888888,0.1951219512195122,0.32,0.9781910009182736,A1Benchmark/real_30.csv,29
0.9500342231348392,1.0,0.1097560975609756,0.1978021978021978,0.9592898683807776,A1Benchmark/real_30.csv,19
0.949349760438056,1.0,0.108433734939759,0.1956521739130435,0.9517523722069176,A1Benchmark/real_30.csv,12
0.063770147161878,1.0,0.0176470588235294,0.0346820809248554,0.0830660489427417,A1Benchmark/real_31.csv,29
0.0441485634197617,1.0,0.0172910662824207,0.0339943342776204,0.0497594440484675,A1Benchmark/real_31.csv,57
0.854239663629993,0.5,0.0576923076923076,0.1034482758620689,0.5052862912805892,A1Benchmark/real_31.csv,11
0.9425367904695164,0.2340425531914893,0.1929824561403508,0.2115384615384615,0.6848365710761641,A1Benchmark/real_32.csv,57
0.8423265592151367,0.4042553191489361,0.0879629629629629,0.1444866920152091,0.3872186247301881,A1Benchmark/real_32.csv,14
0.8220042046250876,0.5106382978723404,0.0941176470588235,0.1589403973509933,0.5156028368794326,A1Benchmark/real_32.csv,29
0.0041695621959694,1.0,0.0013937282229965,0.0027835768963117,0.0027835768963118,A1Benchmark/real_33.csv,29
0.0027797081306462,1.0,0.0013917884481558,0.0027797081306462,0.0020876826722338,A1Benchmark/real_33.csv,19
0.0013898540653231,1.0,0.0013898540653231,0.0027758501040943,0.0013917884481559,A1Benchmark/real_33.csv,8
0.9803784162578836,0.5714285714285714,0.1379310344827586,0.2222222222222222,0.9571428571428572,A1Benchmark/real_34.csv,29
0.956552207428171,0.2857142857142857,0.0338983050847457,0.0606060606060605,0.7796277665995976,A1Benchmark/real_34.csv,11
0.9621583742116327,0.8571428571428571,0.1016949152542373,0.1818181818181818,0.953118712273642,A1Benchmark/real_34.csv,19
1.0,0.0,0.0,0.0,,A1Benchmark/real_35.csv,29
1.0,0.0,0.0,0.0,,A1Benchmark/real_35.csv,19
1.0,0.0,0.0,0.0,,A1Benchmark/real_35.csv,5
0.922655715263518,1.0,0.0423728813559322,0.0813008130081301,0.9330357142857144,A1Benchmark/real_36.csv,29
0.946611909650924,1.0,0.0602409638554216,0.1136363636363636,0.9595467032967032,A1Benchmark/real_36.csv,19
0.9801505817932924,0.2,0.0384615384615384,0.064516129032258,0.8418269230769231,A1Benchmark/real_36.csv,12
0.995118549511855,0.8235294117647058,0.9655172413793104,0.888888888888889,0.9435504201680672,A1Benchmark/real_37.csv,29
0.99023709902371,0.5882352941176471,1.0,0.7407407407407407,0.9193592436974788,A1Benchmark/real_37.csv,19
0.9839609483960948,0.3235294117647059,1.0,0.4888888888888889,0.8111974789915967,A1Benchmark/real_37.csv,11
0.9039943938332166,1.0,0.0616438356164383,0.1161290322580645,0.9322990126939352,A1Benchmark/real_38.csv,29
0.9096005606166784,1.0,0.0652173913043478,0.1224489795918367,0.9264221908791724,A1Benchmark/real_38.csv,19
0.9194113524877364,1.0,0.0725806451612903,0.1353383458646616,0.9252076477041216,A1Benchmark/real_38.csv,11
0.9509460406447092,0.5,0.0714285714285714,0.125,0.9133733239237828,A1Benchmark/real_39.csv,29
0.9726699369306236,0.5,0.1282051282051282,0.2040816326530612,0.9425546930134086,A1Benchmark/real_39.csv,19
0.9348283111422564,0.8,0.0808080808080808,0.1467889908256881,0.9149611856033876,A1Benchmark/real_39.csv,11
0.0077301475755446,1.0,0.0035285815102328,0.0070323488045007,0.0947108603667137,A1Benchmark/real_4.csv,11
0.0056219255094869,1.0,0.0035211267605633,0.0070175438596491,0.20049365303244,A1Benchmark/real_4.csv,9
0.0217849613492621,1.0,0.003579098067287,0.007132667617689,0.1952045133991537,A1Benchmark/real_4.csv,28
0.900490539593553,0.3625,0.2416666666666666,0.29,0.7860708982925018,A1Benchmark/real_40.csv,29
0.8808689558514365,0.775,0.2897196261682243,0.4217687074829931,0.8239420935412027,A1Benchmark/real_40.csv,57
0.9586545199719692,0.2625,1.0,0.4158415841584159,0.740130846325167,A1Benchmark/real_40.csv,14
0.0020905923344947,1.0,0.0020905923344947,0.0041724617524339,0.0420158286778398,A1Benchmark/real_41.csv,11
0.0306620209059233,1.0,0.0021520803443328,0.0042949176807444,0.0379422718808193,A1Benchmark/real_41.csv,19
0.2543554006968641,1.0,0.0027958993476234,0.0055762081784386,0.4677607076350093,A1Benchmark/real_41.csv,4
0.03125,1.0,0.0305767894371091,0.0593391773432231,0.0135126334983068,A1Benchmark/real_42.csv,29
