Accuracy,Recall,Precision,Fscore,AUC,dataset,WL,n,id
0.9873255145841079,0.2112676056338028,0.04491017964071856,0.07407407407407406,0.815885964929024,UCR_Anomaly_FullData/204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt,1241,3,0
0.9910433636394362,0.2112676056338028,0.06696428571428571,0.1016949152542373,0.7729305089242596,UCR_Anomaly_FullData/204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt,1241,3,1
0.9924629060060162,0.09859154929577464,0.04216867469879519,0.05907172995780589,0.8349555934332108,UCR_Anomaly_FullData/204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt,1241,3,2
0.9970257207557374,0.08450704225352113,0.206896551724138,0.12,0.8187304474632044,UCR_Anomaly_FullData/204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt,1241,3,3
0.994119038767026,0.09859154929577464,0.05982905982905984,0.07446808510638298,0.8579739038649842,UCR_Anomaly_FullData/204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt,1241,3,4
0.9913216394368272,0.030927835051546393,0.00487012987012987,0.008415147265077139,0.4866757930238481,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,2,0
0.9891612554776781,0.030927835051546393,0.003787878787878789,0.006749156355455569,0.5145333331644049,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,2,1
0.9847422882885094,0.05154639175257732,0.004325259515570936,0.007980845969672787,0.5153957549135995,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,2,2
0.9934820233959762,0.020618556701030927,0.0045662100456621,0.007476635514018691,0.5112561431870962,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,2,3
0.9738667190396112,0.05154639175257732,0.0024485798237022533,0.004675081813931743,0.5166850165148633,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,2,4
0.9376311880884284,0.15463917525773194,0.002991623454327882,0.005869692819409118,0.5530428018127707,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,3,0
0.9489486540562436,0.09278350515463918,0.0022058823529411764,0.004309312903998085,0.4923468463389202,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,3,1
0.9675205911596106,0.07216494845360824,0.002731174404994148,0.005263157894736842,0.5470840845368427,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,3,2
0.9718413590779088,0.061855670103092786,0.002716161158895428,0.0052038161318300104,0.5099479404882116,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,3,3
0.9796482011121068,0.041237113402061855,0.0025493945188017845,0.004801920768307324,0.5702851553740138,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,3,4
0.9865098751641768,0.041237113402061855,0.0039603960396039604,0.007226738934056008,0.5105581098938412,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,5,0
0.9860311537186836,0.061855670103092786,0.0056980056980056966,0.010434782608695651,0.5645935772575064,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,5,1
0.9847913879239448,0.041237113402061855,0.003478260869565217,0.0064153969526864465,0.4935949949891612,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,5,2
0.9841285428455694,0.05154639175257732,0.0041459369817578775,0.00767459708365311,0.4637061329880437,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,5,3
0.9709452907312164,0.07216494845360824,0.003064798598949212,0.0058798824023519524,0.5646459661796883,UCR_Anomaly_FullData/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,635,5,4
0.9300653429876126,0.2871287128712871,0.010626603151337486,0.02049469964664311,0.6752935537382148,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,65,5,0
0.9316295380578752,0.2475247524752475,0.009402030838661151,0.018115942028985508,0.6521909096008751,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,65,5,1
0.9336983121830612,0.2871287128712871,0.011218568665377177,0.02159344750558451,0.6752219308333101,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,65,5,2
0.9329666725534224,0.31683168316831684,0.012213740458015269,0.02352076442484381,0.6633868718721326,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,65,5,3
0.9124555339707848,0.3465346534653465,0.010177377144518756,0.019774011299435026,0.6954178370083063,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,65,5,4
0.924969094532886,0.31683168316831684,0.010895471569628872,0.02106649111257406,0.6414017704380717,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,2,0
0.923354441557131,0.2871287128712871,0.009682804674457429,0.018733850129198967,0.664666567830397,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,2,1
0.9967959230012362,0.0198019801980198,0.06666666666666668,0.03053435114503817,0.6245850379250795,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,2,2
0.9183338799606428,0.27722772277227725,0.008771929824561403,0.017005769814758574,0.6199540912205345,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,2,3
0.9218154754396144,0.25742574257425743,0.008524590163934427,0.016502697556331332,0.6543215658069247,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,2,4
0.9969220677649672,0.0099009900990099,0.043478260869565216,0.016129032258064516,0.5794731258840169,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,3,0
0.9969220677649672,0.0099009900990099,0.043478260869565216,0.016129032258064516,0.6016506825712923,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,3,1
0.9409642505739588,0.19801980198019808,0.00877577885037297,0.01680672268907563,0.6201308946151596,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,3,2
0.9969220677649672,0.0099009900990099,0.043478260869565216,0.016129032258064516,0.5716792515957383,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,3,3
0.9331432752226456,0.21782178217821785,0.008484381025838797,0.016332590942835942,0.619034763654431,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,3,4
0.9969977546232056,0.0099009900990099,0.05,0.016528925619834708,0.6178995656546634,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,5,0
0.9969220677649672,0.0099009900990099,0.043478260869565216,0.016129032258064516,0.5802190308569506,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,5,1
0.997048212528698,0.0099009900990099,0.05555555555555555,0.01680672268907563,0.6390961890604276,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,5,2
0.9969977546232056,0.0099009900990099,0.05,0.016528925619834708,0.6781086344166589,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,5,3
0.9969725256704596,0.0099009900990099,0.047619047619047616,0.016393442622950817,0.6081699947109239,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,323,5,4
0.9969725256704596,0.0099009900990099,0.047619047619047616,0.016393442622950817,0.6085996069254841,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,2,0
0.9968968388122208,0.0099009900990099,0.04166666666666666,0.016,0.6227709249071406,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,2,1
0.9969472967177132,0.0099009900990099,0.045454545454545456,0.016260162601626018,0.602838971675395,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,2,2
0.9969220677649672,0.0099009900990099,0.043478260869565216,0.016129032258064516,0.6096181046676097,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,2,3
0.9969472967177132,0.0099009900990099,0.045454545454545456,0.016260162601626018,0.6342739140364866,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,2,4
0.9969220677649672,0.0099009900990099,0.043478260869565216,0.016129032258064516,0.5557634400631484,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,3,0
0.9970229835759518,0.0099009900990099,0.05263157894736842,0.016666666666666666,0.5711623646176839,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,3,1
0.9969977546232056,0.0099009900990099,0.05,0.016528925619834708,0.5614153888071932,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,3,2
0.9969472967177132,0.0099009900990099,0.045454545454545456,0.016260162601626018,0.5282817815371177,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,3,3
0.9969725256704596,0.0099009900990099,0.047619047619047616,0.016393442622950817,0.5473710387024133,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,3,4
0.99677069404849,0.0099009900990099,0.03448275862068965,0.015384615384615384,0.5765966899199026,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,5,0
0.9970986704341904,0.0099009900990099,0.0625,0.017094017094017096,0.5353163528615104,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,5,1
0.9970986704341904,0.0099009900990099,0.0625,0.017094017094017096,0.5823781108381983,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,5,2
0.9968716098594748,0.0099009900990099,0.04,0.015873015873015872,0.5616465354548406,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,5,3
0.9969977546232056,0.009900990099009901,0.05,0.01652892561983471,0.5586909636936984,UCR_Anomaly_FullData/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,968,5,4
