Accuracy,Recall,Precision,Fscore,AUC,dataset,WL,n,id
0.998859749144812,0.6666666666666666,1.0,0.8,0.9931350114416476,A1Benchmark/real_16.csv,29,2,1
0.9988597491448121,0.6666666666666666,1.0,0.8,0.9946605644546148,A1Benchmark/real_16.csv,29,2,2
0.998859749144812,0.6666666666666666,1.0,0.8,0.9916094584286804,A1Benchmark/real_16.csv,29,2,3
0.9988597491448121,0.6666666666666666,1.0,0.8,0.988558352402746,A1Benchmark/real_16.csv,29,2,4
0.998859749144812,0.6666666666666666,1.0,0.8,0.9950419527078566,A1Benchmark/real_16.csv,29,3,0
0.9988597491448121,0.6666666666666666,1.0,0.8,0.9988558352402744,A1Benchmark/real_16.csv,29,3,1
0.998859749144812,0.6666666666666666,1.0,0.8,0.9900839054157132,A1Benchmark/real_16.csv,29,3,2
0.9988597491448121,0.6666666666666666,1.0,0.8,0.9912280701754386,A1Benchmark/real_16.csv,29,3,3
0.998859749144812,0.6666666666666666,1.0,0.8,0.9992372234935164,A1Benchmark/real_16.csv,29,3,4
0.9988597491448121,0.6666666666666666,1.0,0.8,0.998093058733791,A1Benchmark/real_16.csv,19,2,0
0.998859749144812,0.6666666666666666,1.0,0.8,0.9919908466819222,A1Benchmark/real_16.csv,19,2,1
0.9988597491448121,0.6666666666666666,1.0,0.8,0.9954233409610984,A1Benchmark/real_16.csv,19,2,2
0.998859749144812,0.6666666666666666,1.0,0.8,0.9988558352402744,A1Benchmark/real_16.csv,19,2,3
