Accuracy,Recall,Precision,Fscore,AUC,dataset,WL,n,id
0.9729007197532274,0.3848631239935588,0.2291466922339405,0.2872596153846154,0.8352568248397383,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,206,5,3
0.9772192391180168,0.4057971014492754,0.2863636363636364,0.3357761492338441,0.8892530403370744,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,206,5,4
0.9799355231417816,0.2383252818035427,0.26194690265486725,0.2495784148397976,0.7818721912797235,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,2,0
0.9751786640214622,0.2898550724637681,0.21428571428571427,0.2464065708418892,0.7544495674088447,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,2,1
0.9570304574249836,0.4235104669887279,0.14522363335173938,0.21628289473684206,0.8715108319364289,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,2,2
0.979191559393106,0.2753623188405797,0.265527950310559,0.27035573122529644,0.7568323496829314,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,2,3
0.9757873616340148,0.2834138486312399,0.2186335403726708,0.24684431977559604,0.8265028982267194,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,2,4
0.9442430558702252,0.4927536231884058,0.12479608482871125,0.1991539212495932,0.8434055256766222,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,3,0
0.9399383750962887,0.4847020933977456,0.11436170212765955,0.18505994466646167,0.831802937656622,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,3,1
0.951153201323123,0.4750402576489533,0.1388235294117647,0.21485797523670794,0.8732528576297779,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,3,2
0.93987040645249,0.5845410628019324,0.13156940920623414,0.21479289940828397,0.8816448988395784,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,3,3
0.9404594680320812,0.43800322061191627,0.106624852998824,0.17150063051702394,0.8220112176347171,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,3,4
0.964050343249428,0.5603864734299517,0.2114216281895505,0.3070136744596383,0.8580957824592118,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,5,0
0.965491990846682,0.39130434782608703,0.17698470502549166,0.24373119358074224,0.8689313783286737,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,5,1
0.9675057208237986,0.43800322061191627,0.20253164556962025,0.2769857433808554,0.8735804597320903,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,5,2
0.9591762013729976,0.3864734299516908,0.14607425441265978,0.2120141342756184,0.8286661598645546,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,5,3
0.9661098398169335,0.3494363929146538,0.1676970633693972,0.2266318537859008,0.8531229502745942,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,219,5,4
0.9521117914900298,0.31239935587761675,0.10199789695057834,0.15378517637732858,0.7716317876930897,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,2,0
0.9583024919812484,0.30112721417069244,0.11600496277915633,0.16748768472906406,0.7645276981635655,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,2,1
0.9577866002736468,0.31239935587761675,0.1176470588235294,0.1709251101321586,0.7586128402065289,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,2,2
0.9541977883946796,0.2914653784219002,0.10151430173864273,0.15058236272878536,0.7626747401008966,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,2,3
0.9455622098109144,0.3735909822866345,0.10220264317180616,0.16049809754410238,0.768585312406755,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,2,4
0.9785282280729366,0.22061191626409016,0.22532894736842105,0.2229454841334418,0.8323620129059472,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,3,0
0.9788205139735144,0.26570048309178745,0.2534562211981567,0.259433962264151,0.750811743865592,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,3,1
0.9717157182363918,0.2818035426731079,0.1773049645390071,0.21766169154228854,0.7414605426572457,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,3,2
0.9767969962002832,0.2834138486312399,0.2306684141546527,0.2543352601156069,0.7091537793722215,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,3,3
0.97592013849855,0.2270531400966184,0.19262295081967207,0.20842572062084253,0.7544244125555691,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,3,4
0.978606122218457,0.2834138486312399,0.25958702064896755,0.270977675134719,0.7667511261884512,UCR_Anomaly_FullData/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt,106,5,0
