Accuracy,Recall,Precision,Fscore,AUC,dataset,WL
0.3906666666666666,0.7342192691029901,0.0119971771347918,0.0236085888259801,0.5148232000831376,UCR_Anomaly_FullData/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.txt,31
0.9637333333333332,1.0,0.0849453322119428,0.1565891472868217,0.9678811404335188,UCR_Anomaly_FullData/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.txt,94
0.8679333333333333,0.4356435643564356,0.011142061281337,0.0217283950617283,0.5957171321667436,UCR_Anomaly_FullData/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.txt,23
0.4885,0.7524752475247525,0.0049363471031436,0.0098083500032264,0.5147387292995328,UCR_Anomaly_FullData/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.txt,19
0.9780666666666666,0.9504950495049505,0.1281708945260347,0.2258823529411765,0.97841611312541,UCR_Anomaly_FullData/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.txt,83
0.6399333333333334,0.6732673267326733,0.0062747992986989,0.0124337173157798,0.6473887831607336,UCR_Anomaly_FullData/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.txt,33
0.9966333333333334,0.8910891089108911,0.5,0.6405693950177936,0.9981329883214082,UCR_Anomaly_FullData/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.txt,167
0.3578666666666666,0.99009900990099,0.005164488973816,0.0102753801890669,0.5420913776049333,UCR_Anomaly_FullData/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.txt,33
0.9899333333333332,0.6237623762376238,0.1926605504587156,0.2943925233644859,0.9721930168199936,UCR_Anomaly_FullData/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.txt,80
0.2053333333333333,0.9801980198019802,0.004135856623637,0.0082369581495964,0.388625699922412,UCR_Anomaly_FullData/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.txt,28
0.998535,0.8737541528239202,0.5077220077220077,0.6422466422466423,0.99913730629714,UCR_Anomaly_FullData/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.txt,500
0.937505,0.2724252491694352,0.0066332308687914,0.0129511174287293,0.5111465013982256,UCR_Anomaly_FullData/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.txt,83
0.974635,0.2358803986710963,0.0144485144485144,0.0272291466922339,0.486319701848957,UCR_Anomaly_FullData/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.txt,71
0.984,0.4129353233830846,0.1865168539325842,0.2569659442724458,0.9563073421108824,UCR_Anomaly_FullData/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.txt,83
0.8491333333333333,0.4129353233830846,0.0184814072589623,0.0353793691389599,0.6098813125887058,UCR_Anomaly_FullData/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.txt,33
0.9957,1.0,0.6090909090909091,0.7570621468926554,0.9971605778617232,UCR_Anomaly_FullData/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.txt,167
0.9634333333333334,0.5148514851485149,0.0472727272727272,0.086594504579517,0.9051976638180224,UCR_Anomaly_FullData/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.txt,83
0.7457666666666667,0.495049504950495,0.006556517178075,0.0129416332341141,0.5715537689760146,UCR_Anomaly_FullData/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.txt,33
0.9962666666666666,0.7920792079207921,0.4678362573099415,0.588235294117647,0.9976533206349164,UCR_Anomaly_FullData/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.txt,167
0.6248666666666667,0.6039603960396039,0.005410199556541,0.0107243319268635,0.5404472284413631,UCR_Anomaly_FullData/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.txt,33
0.8996333333333333,0.9405940594059404,0.0306451612903225,0.0593564511090284,0.8964709240581906,UCR_Anomaly_FullData/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.txt,80
0.6538,0.5247524752475248,0.0051005677990568,0.010102935569958,0.4921072561451938,UCR_Anomaly_FullData/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.txt,28
0.9829166666666668,1.0,0.18,0.3050847457627119,0.9914261815140109,UCR_Anomaly_FullData/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.txt,250
